loan_loan_id,account_id,loan_date,loan_amount,loan_duration,loan_payments,loan_status,district_id,acc_frequency,day_before_loan,sum_monthly_payment_amount,sum_monthly_payment_amount_in,sum_monthly_payment_amount_out,sum_monthly_payment_out_household,sum_monthly_payment_out_insurrance,sum_monthly_payment_in_interest_credited,sum_monthly_payment_out_payment_for_statement,sum_monthly_payment_out_sanction_interest_neg_bal,count_out_sanction_interest_neg_bal,count_monthly_payment_trans,current_monthly_payment_amount_out,current_monthly_payment_out_household,current_monthly_payment_out_insurrance,current_monthly_payment_out_payment_for_statement,current_monthly_payment_in_interest_credited,sum_other_amount,count_other_trans,sum_other_amount_in,sum_other_amount_out,balance_latest,client_gender,client_age,all_client_mean_age,all_client_count,card_type_classic,card_type_gold,card_type_junior,num_inhabitants,urban_rate,avg_salary,num_enterpreneurs_per1000inhabitants,unemploy_rate,number_crimes
6821,9037,1998-09-15,321936,48,6707.0,C,1,monthly,693.0,751338,406926.0,344412.0,61488.0,0.0,5076.0,270.0,0.0,0,178,7464.0,3416.0,0.0,15.0,403.0,684504,98,401850.0,282654.0,62517,F,38,40.0,2,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6824,9052,1997-02-26,71976,24,2999.0,D,43,after_transaction,546.0,1341332,713355.0,627977.0,163500.0,0.0,4768.0,1400.0,75.0,3,133,44000.0,10800.0,0.0,100.0,277.0,1171589,70,708587.0,463002.0,85376,M,34,34.0,1,0,0,0,161854,0.763,9425,125,2.1,3988.0
6836,9093,1994-08-03,189300,60,3155.0,C,47,monthly,413.0,521683,273116.0,248567.0,11799.0,0.0,2828.0,135.0,0.0,0,102,7543.0,1311.0,0.0,15.0,181.0,506921,58,270288.0,236633.0,24471,M,46,46.0,1,1,0,0,162580,0.728,9538,111,1.655,5744.5
6841,9104,1994-08-07,172080,48,3585.0,A,10,monthly,198.0,477490,267849.0,209641.0,0.0,0.0,2171.0,60.0,0.0,0,42,31915.0,0.0,0.0,15.0,407.0,475259,25,265678.0,209581.0,58224,F,42,42.0,1,0,0,0,92084,0.467,10124,141,0.52,4063.0
6851,9138,1997-06-03,272220,60,4537.0,D,26,monthly,320.0,458014,229797.0,228217.0,57114.0,0.0,1966.0,90.0,0.0,2,63,12200.0,9519.0,0.0,15.0,25.0,398844,30,227831.0,171013.0,1595,F,53,53.0,1,0,0,0,170449,1.0,10787,131,2.8449999999999998,6151.0
6852,9140,1998-11-10,16032,48,334.0,C,32,monthly,449.0,431221,230925.0,200296.0,92640.0,616.0,2280.0,150.0,0.0,0,121,16954.0,9264.0,56.0,15.0,173.0,335535,62,228645.0,106890.0,30634,F,34,34.0,1,0,0,0,105058,0.81,9272,118,3.01,4422.5
6855,9153,1998-03-01,52236,36,1451.0,C,9,monthly,444.0,283610,160520.0,123090.0,50420.0,0.0,3174.0,150.0,0.0,0,101,11512.0,5042.0,0.0,30.0,566.0,229866,53,157346.0,72520.0,37291,M,61,62.0,2,0,0,0,81344,0.5529999999999999,8899,149,3.635,2737.0
6856,9156,1998-12-01,163332,36,4537.0,C,18,monthly,443.0,558180,287900.0,270280.0,0.0,0.0,2899.0,90.0,0.0,0,66,11130.0,0.0,0.0,30.0,213.0,555191,37,285001.0,270190.0,17636,M,62,62.0,1,0,0,0,70699,0.653,8968,131,3.075,1825.0
6857,9159,1998-06-08,69600,48,1450.0,C,64,monthly,675.0,785485,428345.0,357140.0,123642.0,4554.0,6268.0,270.0,0.0,0,218,16000.0,6869.0,253.0,15.0,368.0,650751,121,422077.0,228674.0,71209,M,30,33.0,2,0,0,0,197099,0.747,9624,145,1.955,4374.5
6859,9167,1998-03-07,272220,60,4537.0,C,56,monthly,339.0,575725,306594.0,269131.0,24750.0,2725.0,2275.0,90.0,0.0,0,80,11584.0,4950.0,545.0,15.0,140.0,545885,44,304319.0,241566.0,37465,F,59,59.0,1,0,0,0,124605,0.46,8772,126,4.79,3006.0
6861,9179,1998-02-28,215040,60,3584.0,C,28,monthly,403.0,571552,304778.0,266774.0,0.0,0.0,2750.0,120.0,0.0,0,82,5715.0,0.0,0.0,15.0,250.0,568682,50,302028.0,266654.0,38003,F,39,39.0,1,0,0,0,72541,0.369,8594,112,1.805,1552.5
6863,9188,1993-07-28,127080,60,2118.0,A,45,monthly,170.0,130019,75146.0,54873.0,7936.0,66.0,741.0,0.0,0.0,0,24,27473.0,7936.0,66.0,0.0,246.0,121276,14,74405.0,46871.0,20273,M,63,63.0,1,0,0,0,77917,0.535,8390,132,2.545,2101.0
6865,9199,1996-09-11,29448,12,2454.0,B,72,monthly,119.0,90992,67392.0,23600.0,0.0,0.0,321.0,0.0,0.0,0,11,13900.0,0.0,0.0,0.0,189.0,90671,7,67071.0,23600.0,43791,M,52,52.0,1,0,0,0,226122,0.626,8994,110,4.295,9440.0
6866,9201,1998-02-05,122472,24,5103.0,C,69,monthly,465.0,1406064,716966.0,689098.0,148071.0,0.0,4833.0,165.0,0.0,0,112,39859.0,13461.0,0.0,15.0,288.0,1252995,60,712133.0,540862.0,27731,F,38,38.0,1,0,0,0,42821,0.484,8173,124,7.01,1358.0
6868,9208,1998-10-12,82128,24,3422.0,C,29,monthly,506.0,756181,396672.0,359509.0,0.0,0.0,5284.0,180.0,0.0,0,121,15.0,0.0,0.0,15.0,154.0,750717,61,391388.0,359329.0,37168,M,30,30.0,1,0,0,0,45714,0.556,8843,113,3.2,853.0
6871,9225,1997-04-13,164256,48,3422.0,C,11,monthly,468.0,791868,407643.0,384225.0,0.0,0.0,3701.0,150.0,0.0,0,98,10615.0,0.0,0.0,15.0,238.0,788017,59,403942.0,384075.0,23421,M,27,27.0,2,0,0,0,75637,0.365,9622,154,0.495,3502.0
6872,9227,1998-04-29,191580,60,3193.0,C,51,monthly,176.0,70691,43980.0,26711.0,3568.0,0.0,631.0,15.0,0.0,0,30,6863.0,1784.0,0.0,15.0,133.0,66477,17,43349.0,23128.0,17267,F,33,33.0,1,0,0,0,121947,0.705,8541,131,2.7350000000000003,3667.5
6875,9235,1997-03-13,83280,48,1735.0,C,37,monthly,628.0,689284,365164.0,324120.0,0.0,0.0,5359.0,240.0,0.0,0,139,9275.0,0.0,0.0,15.0,186.0,683685,83,359805.0,323880.0,41046,F,58,58.0,1,1,0,0,114006,0.623,9065,123,4.895,4156.5
6876,9236,1993-12-21,86616,12,7218.0,A,11,monthly,125.0,79853,58553.0,21300.0,0.0,0.0,376.0,0.0,0.0,0,15,11100.0,0.0,0.0,0.0,177.0,79477,9,58177.0,21300.0,37253,M,38,38.0,1,0,0,0,75637,0.365,9622,154,0.495,3502.0
6877,9241,1997-06-19,285240,60,4754.0,C,74,monthly,267.0,517329,288595.0,228734.0,14380.0,0.0,2275.0,60.0,0.0,0,54,43522.0,3595.0,0.0,15.0,359.0,500614,30,286320.0,214294.0,59863,M,47,47.5,2,0,0,0,323870,1.0,10673,100,5.07,18564.5
6878,9242,1997-01-24,23184,12,1932.0,A,57,monthly,315.0,156688,99593.0,57095.0,0.0,0.0,2241.0,75.0,0.0,0,58,13975.0,0.0,0.0,15.0,319.0,154372,35,97352.0,57020.0,44101,F,20,20.0,1,0,0,0,161954,0.48,8720,116,4.1,3690.0
6887,9263,1997-05-08,39576,12,3298.0,A,68,monthly,338.0,461130,241885.0,219245.0,59244.0,0.0,2705.0,105.0,0.0,0,75,19451.0,9874.0,0.0,15.0,169.0,399076,40,239180.0,159896.0,29658,F,35,32.0,2,0,0,0,228848,0.5720000000000001,9893,96,4.359999999999999,5755.0
6888,9265,1994-07-11,39576,12,3298.0,A,1,monthly,522.0,951663,487780.0,463883.0,113916.0,0.0,5457.0,180.0,0.0,0,115,18125.0,9493.0,0.0,15.0,251.0,832110,59,482323.0,349787.0,23901,F,19,19.0,1,0,0,1,1204953,1.0,12541,167,0.315,92392.0
6895,9307,1994-09-19,41904,12,3492.0,A,68,monthly,603.0,961097,500149.0,460948.0,69810.0,0.0,4305.0,225.0,0.0,0,143,15004.0,4654.0,0.0,15.0,419.0,886757,76,495844.0,390913.0,39205,M,25,25.0,1,0,0,0,228848,0.5720000000000001,9893,96,4.359999999999999,5755.0
6903,9337,1994-06-04,52128,24,2172.0,A,30,monthly,264.0,428256,243550.0,184706.0,0.0,0.0,3392.0,75.0,2.0,6,71,15.0,0.0,0.0,15.0,317.0,424787,34,240158.0,184629.0,58660,F,40,40.0,1,1,0,0,94812,0.818,9650,100,3.485,2894.5
6908,9353,1997-06-08,188616,24,7859.0,C,59,monthly,583.0,491383,274297.0,217086.0,30720.0,0.0,2619.0,45.0,0.0,0,63,43555.0,10240.0,0.0,15.0,515.0,457999,35,271678.0,186321.0,56930,M,61,60.0,2,0,0,0,108871,0.621,8444,106,3.335,2450.0
6913,9377,1997-04-29,99936,24,4164.0,C,1,monthly,590.0,1155783,623478.0,532305.0,38612.0,0.0,6503.0,210.0,0.0,0,152,48056.0,2758.0,0.0,15.0,518.0,1110458,89,616975.0,493483.0,91179,F,33,33.0,1,1,0,0,1204953,1.0,12541,167,0.315,92392.0
6919,9403,1994-08-05,120888,36,3358.0,A,1,weekly,496.0,892905,472460.0,420445.0,38700.0,0.0,2578.0,390.0,0.0,0,96,17855.0,3225.0,0.0,30.0,120.0,851237,56,469882.0,381355.0,52014,F,55,55.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6921,9422,1996-10-29,86184,12,7182.0,A,70,monthly,237.0,693993,368575.0,325418.0,321.0,0.0,1968.0,45.0,0.0,0,42,60644.0,107.0,0.0,15.0,216.0,691659,29,366607.0,325052.0,43158,F,59,59.0,1,1,0,0,285387,0.899,10177,81,7.175,9993.0
6922,9424,1997-08-26,83628,36,2323.0,C,54,monthly,239.0,220219,125723.0,94496.0,0.0,0.0,767.0,45.0,0.0,0,34,15815.0,0.0,0.0,15.0,121.0,219407,24,124956.0,94451.0,31228,F,22,22.0,1,0,0,0,387570,1.0,9897,140,1.78,18708.5
6923,9433,1998-10-05,44640,24,1860.0,C,59,monthly,417.0,453590,245815.0,207775.0,0.0,0.0,2064.0,135.0,0.0,0,67,16115.0,0.0,0.0,15.0,161.0,451391,45,243751.0,207640.0,38058,M,42,42.0,1,0,0,0,108871,0.621,8444,106,3.335,2450.0
6926,9455,1998-02-07,374760,60,6246.0,C,73,monthly,461.0,1203981,624951.0,579030.0,30679.0,77930.0,3915.0,165.0,0.0,0,112,43815.0,2789.0,7793.0,15.0,223.0,1091292,65,621036.0,470256.0,45939,M,48,46.5,2,0,0,0,182027,0.564,8746,90,3.52,4394.0
6929,9472,1995-05-08,36396,12,3033.0,A,1,weekly,671.0,1853474,949478.0,903996.0,97261.0,0.0,5330.0,570.0,0.0,0,158,25349.0,5119.0,0.0,30.0,178.0,1750313,98,944148.0,806165.0,45481,M,27,27.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6932,9491,1998-06-25,225504,48,4698.0,C,7,weekly,686.0,2106264,1102251.0,1004013.0,84672.0,15696.0,5824.0,540.0,0.0,0,181,38851.0,4704.0,872.0,30.0,254.0,1999532,105,1096427.0,903105.0,98237,M,19,19.0,1,0,0,1,94725,0.634,9920,130,2.535,4567.5
6933,9493,1995-09-09,188688,48,3931.0,C,64,monthly,160.0,239224,131402.0,107822.0,6803.0,0.0,984.0,15.0,0.0,0,22,44822.0,6803.0,0.0,15.0,185.0,231422,15,130418.0,101004.0,23580,F,34,34.0,1,0,0,0,197099,0.747,9624,145,1.955,4374.5
6934,9494,1997-02-09,116832,12,9736.0,A,21,monthly,275.0,244507,132622.0,111885.0,23730.0,0.0,982.0,75.0,0.0,0,46,8481.0,4746.0,0.0,15.0,68.0,219720,27,131640.0,88080.0,20739,F,51,52.5,2,0,0,0,103347,0.67,9104,123,1.785,2326.5
6938,9504,1997-03-10,341280,60,5688.0,C,9,monthly,406.0,1050434,559399.0,491035.0,0.0,0.0,2423.0,135.0,0.0,0,77,27515.0,0.0,0.0,15.0,128.0,1047876,55,556976.0,490900.0,68367,M,50,50.0,1,1,0,0,81344,0.5529999999999999,8899,149,3.635,2737.0
6940,9510,1996-11-22,228276,36,6341.0,C,1,monthly,166.0,143739,98724.0,45015.0,0.0,0.0,841.0,15.0,0.0,0,20,15015.0,0.0,0.0,15.0,227.0,142883,14,97883.0,45000.0,53708,M,38,35.0,2,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6942,9513,1997-07-16,18324,12,1527.0,A,59,monthly,430.0,644992,338113.0,306879.0,91509.0,0.0,2034.0,150.0,0.0,0,86,22734.0,8319.0,0.0,15.0,132.0,551299,51,336079.0,215220.0,31237,F,48,51.0,2,0,0,0,108871,0.621,8444,106,3.335,2450.0
6944,9548,1996-11-15,46176,48,962.0,C,62,monthly,161.0,145752,92239.0,53513.0,9613.0,0.0,594.0,0.0,0.0,0,17,20913.0,9613.0,0.0,0.0,224.0,135545,12,91645.0,43900.0,38725,M,33,33.0,1,0,0,0,145688,0.40700000000000003,8544,109,1.53,2812.5
6948,9560,1998-03-15,157068,36,4363.0,C,1,monthly,245.0,216634,127634.0,89000.0,0.0,0.0,2155.0,0.0,0.0,0,21,18400.0,0.0,0.0,0.0,322.0,214479,13,125479.0,89000.0,38635,F,28,28.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6949,9583,1995-12-12,104712,24,4363.0,A,31,weekly,569.0,1298121,664117.0,634004.0,147246.0,0.0,3089.0,330.0,0.0,0,108,51981.0,26772.0,0.0,30.0,256.0,1147456,70,661028.0,486428.0,30115,F,29,25.5,2,0,0,0,51313,0.5920000000000001,8930,108,3.85,1390.0
6950,9591,1995-04-11,104712,24,4363.0,A,74,monthly,691.0,2288251,1155023.0,1133228.0,91212.0,0.0,4556.0,330.0,0.0,0,191,13761.0,4146.0,0.0,15.0,100.0,2192153,125,1150467.0,1041686.0,25947,M,55,55.0,1,0,0,0,323870,1.0,10673,100,5.07,18564.5
6955,9627,1995-11-22,244368,48,5091.0,C,65,after_transaction,488.0,2571714,1328954.0,1242760.0,0.0,0.0,4416.0,1500.0,0.0,0,144,45500.0,0.0,0.0,100.0,304.0,2565798,114,1324538.0,1241260.0,86194,M,29,29.0,1,0,0,0,114200,0.43700000000000006,8403,105,5.71,2437.5
6956,9631,1997-11-09,59448,24,2477.0,C,11,monthly,502.0,546816,290340.0,256476.0,0.0,0.0,1841.0,180.0,0.0,0,93,26719.0,0.0,0.0,15.0,95.0,544795,65,288499.0,256296.0,33870,M,42,42.0,1,0,0,0,75637,0.365,9622,154,0.495,3502.0
6959,9633,1997-06-30,59448,24,2477.0,D,70,monthly,539.0,1275488,665196.0,610292.0,0.0,0.0,5369.0,180.0,11.0,6,120,33221.0,0.0,0.0,15.0,317.0,1269928,73,659827.0,610101.0,54909,M,47,47.0,1,0,0,0,285387,0.899,10177,81,7.175,9993.0
6960,9640,1995-01-11,76416,24,3184.0,A,1,monthly,669.0,998692,505475.0,493217.0,190746.0,0.0,3231.0,270.0,0.0,0,153,28005.0,10597.0,0.0,15.0,110.0,804445,95,502244.0,302201.0,12263,M,62,63.5,2,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6961,9645,1996-06-06,176148,36,4893.0,C,38,monthly,135.0,228793,141193.0,87600.0,0.0,0.0,569.0,0.0,0.0,0,13,30400.0,0.0,0.0,0.0,209.0,228224,9,140624.0,87600.0,53593,F,36,36.0,1,0,0,0,85852,0.598,8965,104,7.615,2737.5
6962,9646,1998-04-02,279072,48,5814.0,C,1,weekly,611.0,1059913,540707.0,519206.0,0.0,0.0,2421.0,240.0,0.0,0,86,56559.0,0.0,0.0,30.0,231.0,1057252,65,538286.0,518966.0,21528,M,30,31.0,2,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6965,9656,1995-06-13,139536,24,5814.0,A,61,monthly,576.0,2384969,1210718.0,1174251.0,182257.0,0.0,4189.0,255.0,0.0,0,165,36095.0,10721.0,0.0,15.0,309.0,2198268,112,1206529.0,991739.0,36473,F,58,58.0,1,0,0,0,117897,0.5379999999999999,8814,107,5.220000000000001,2085.5
6969,9673,1998-09-12,88200,36,2450.0,C,76,monthly,462.0,489183,272829.0,216354.0,44208.0,0.0,2360.0,165.0,0.0,0,91,7464.0,3684.0,0.0,15.0,175.0,442450,53,270469.0,171981.0,56478,M,55,54.5,2,0,0,0,127369,0.512,8369,107,5.29,3271.5
6970,9677,1997-06-17,31620,60,527.0,C,8,monthly,247.0,230522,128201.0,102321.0,35776.0,0.0,703.0,45.0,0.0,0,37,12359.0,8944.0,0.0,15.0,81.0,193998,23,127498.0,66500.0,25880,M,60,60.0,1,0,0,0,112065,0.6940000000000001,11277,127,1.3199999999999998,5083.0
6984,9730,1997-08-15,116040,60,1934.0,C,54,monthly,226.0,157989,95276.0,62713.0,1032.0,0.0,777.0,45.0,0.0,0,39,14437.0,258.0,0.0,15.0,140.0,156135,25,94499.0,61636.0,32565,F,60,57.5,2,0,0,0,387570,1.0,9897,140,1.78,18708.5
6985,9731,1995-11-22,113796,36,3161.0,A,54,after_transaction,356.0,464635,249345.0,215290.0,39736.0,0.0,1613.0,700.0,0.0,0,72,12187.0,4967.0,0.0,100.0,138.0,422586,46,247732.0,174854.0,34054,M,28,25.0,2,0,0,0,387570,1.0,9897,140,1.78,18708.5
6986,9750,1995-02-11,151728,48,3161.0,D,74,monthly,271.0,472514,249501.0,223013.0,0.0,0.0,1764.0,75.0,12.0,5,57,20545.0,0.0,0.0,15.0,78.0,470663,33,247737.0,222926.0,26489,M,23,23.0,1,0,0,0,323870,1.0,10673,100,5.07,18564.5
6992,9790,1996-07-27,133968,48,2791.0,C,52,monthly,261.0,785254,409991.0,375263.0,73680.0,19904.0,1286.0,105.0,0.0,0,79,28106.0,9210.0,2488.0,15.0,107.0,690279,48,408705.0,281574.0,34730,M,56,59.5,2,1,0,0,139012,0.619,8363,108,2.995,2681.5
6995,9814,1996-09-26,96168,12,8014.0,A,64,weekly,616.0,1227847,615730.0,612117.0,0.0,0.0,9819.0,480.0,0.0,0,149,23130.0,0.0,0.0,30.0,255.0,1217548,76,605911.0,611637.0,3609,F,27,27.0,1,0,1,0,197099,0.747,9624,145,1.955,4374.5
6996,9828,1995-04-13,126600,24,5275.0,A,11,monthly,693.0,1542294,795504.0,746790.0,0.0,0.0,3904.0,270.0,0.0,0,132,25893.0,0.0,0.0,15.0,183.0,1538120,92,791600.0,746520.0,48721,M,60,60.0,1,0,0,0,75637,0.365,9622,154,0.495,3502.0
6998,9833,1994-05-21,97632,12,8136.0,A,20,monthly,301.0,989201,515265.0,473936.0,39186.0,0.0,1597.0,75.0,0.0,0,65,44361.0,6531.0,0.0,15.0,180.0,948343,45,513668.0,434675.0,41330,F,31,31.0,1,0,0,0,70646,0.584,8547,120,3.12,1552.5
7001,9859,1997-08-10,300600,60,5010.0,C,27,monthly,398.0,801234,437578.0,363656.0,8064.0,6120.0,2997.0,120.0,0.0,0,95,28264.0,1008.0,765.0,15.0,279.0,783933,59,434581.0,349352.0,73926,F,35,35.0,1,1,0,0,67298,0.43799999999999994,8561,110,0.9450000000000001,1078.0
7004,9869,1995-03-15,331560,60,5526.0,C,12,monthly,571.0,871266,459626.0,411640.0,82418.0,0.0,2654.0,210.0,0.0,0,119,31900.0,5887.0,0.0,15.0,191.0,785984,73,456972.0,329012.0,47992,M,19,18.0,2,0,0,1,107870,0.58,8754,137,4.055,3836.0
7008,9897,1995-09-22,36168,12,3014.0,A,1,monthly,202.0,249540,139339.0,110201.0,3014.0,20859.0,1031.0,30.0,0.0,0,36,18714.0,1507.0,6953.0,15.0,142.0,224606,23,138308.0,86298.0,29138,M,38,38.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
7013,9928,1996-08-02,89340,60,1489.0,C,60,monthly,267.0,204457,123342.0,81115.0,25080.0,0.0,1422.0,75.0,0.0,0,44,19311.0,5016.0,0.0,15.0,204.0,177880,25,121920.0,55960.0,42242,F,28,28.0,2,0,0,0,110643,0.519,8441,115,3.9400000000000004,2065.5
7034,10001,1996-07-11,19044,36,529.0,C,24,monthly,410.0,455434,252799.0,202635.0,0.0,0.0,2097.0,135.0,0.0,0,69,28615.0,0.0,0.0,15.0,156.0,453202,47,250702.0,202500.0,50168,F,25,25.0,1,0,0,0,122603,0.8,8991,128,1.6549999999999998,5235.5
7035,10005,1998-07-29,210744,36,5854.0,C,64,monthly,242.0,603533,317653.0,285880.0,36604.0,0.0,1327.0,45.0,0.0,0,39,27966.0,9151.0,0.0,15.0,171.0,565557,25,316326.0,249231.0,31772,M,21,21.0,1,0,0,0,197099,0.747,9624,145,1.955,4374.5
7036,10019,1996-09-25,194940,36,5415.0,C,8,monthly,468.0,1152821,593514.0,559307.0,0.0,0.0,2463.0,180.0,0.0,0,91,15315.0,0.0,0.0,15.0,91.0,1150178,64,591051.0,559127.0,34212,M,35,35.0,1,0,0,0,112065,0.6940000000000001,11277,127,1.3199999999999998,5083.0
7037,10022,1998-01-03,218064,48,4543.0,C,1,monthly,241.0,397366,220030.0,177336.0,23034.0,0.0,1582.0,45.0,0.0,0,39,54432.0,7678.0,0.0,15.0,262.0,372705,26,218448.0,154257.0,42694,F,55,55.0,1,1,0,0,1204953,1.0,12541,167,0.315,92392.0
7046,10049,1997-03-28,91632,12,7636.0,A,17,monthly,365.0,213201,114065.0,99136.0,11263.0,0.0,811.0,105.0,0.0,0,70,9205.0,1609.0,0.0,15.0,41.0,201022,45,113254.0,87768.0,14930,M,56,60.0,2,0,0,0,74062,0.614,8114,119,2.46,1092.0
7049,10063,1997-06-24,233424,36,6484.0,C,4,weekly,254.0,664532,355890.0,308642.0,360.0,10984.0,1372.0,90.0,0.0,0,49,50293.0,90.0,2746.0,30.0,195.0,651726,31,354518.0,297208.0,47249,M,40,40.0,1,0,0,0,149893,0.674,9753,109,4.824999999999999,5568.0
7050,10065,1997-09-23,311232,48,6484.0,C,76,monthly,542.0,2256462,1154372.0,1102090.0,0.0,0.0,4585.0,225.0,0.0,0,136,150552.0,0.0,0.0,15.0,325.0,2251652,104,1149787.0,1101865.0,52289,F,53,53.0,1,1,0,0,127369,0.512,8369,107,5.29,3271.5
7051,10068,1997-07-28,77808,12,6484.0,A,1,monthly,117.0,279188,168443.0,110745.0,0.0,0.0,932.0,45.0,0.0,0,23,36715.0,0.0,0.0,15.0,349.0,278211,17,167511.0,110700.0,57698,M,44,40.0,2,0,0,0,1204953,1.0,12541,167,0.315,92392.0
7055,10079,1994-04-06,167100,60,2785.0,C,62,monthly,335.0,1132264,585785.0,546479.0,0.0,0.0,2894.0,150.0,0.0,0,79,37393.0,0.0,0.0,15.0,220.0,1129220,58,582891.0,546329.0,39310,F,29,27.5,2,1,0,0,145688,0.40700000000000003,8544,109,1.53,2812.5
7057,10093,1995-10-20,231696,36,6436.0,A,1,weekly,476.0,1346104,692989.0,653115.0,30382.0,84984.0,2779.0,330.0,0.0,0,126,57797.0,2762.0,7082.0,30.0,188.0,1227629,77,690210.0,537419.0,47175,M,26,25.5,2,0,0,0,1204953,1.0,12541,167,0.315,92392.0
7061,10105,1994-08-27,121896,24,5079.0,A,55,monthly,486.0,1230427,636171.0,594256.0,0.0,0.0,3012.0,135.0,0.0,0,93,20415.0,0.0,0.0,15.0,257.0,1227280,69,633159.0,594121.0,41917,M,34,34.0,1,0,0,0,157042,0.33899999999999997,8743,111,2.115,3776.5
7066,10131,1994-05-02,215388,36,5983.0,B,1,monthly,156.0,91662,61162.0,30500.0,0.0,0.0,692.0,0.0,0.0,0,15,3100.0,0.0,0.0,0.0,139.0,90970,8,60470.0,30500.0,30663,M,40,40.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
7067,10134,1998-01-11,136368,24,5682.0,C,22,monthly,260.0,888967,470432.0,418535.0,66745.0,0.0,2041.0,90.0,0.0,0,59,61550.0,9535.0,0.0,15.0,285.0,820091,38,468391.0,351700.0,51899,M,30,30.0,1,0,0,0,58400,0.524,8620,100,1.175,1103.0
7072,10148,1998-01-27,22104,12,1842.0,C,34,monthly,379.0,331257,185284.0,145973.0,33640.0,0.0,1780.0,105.0,0.0,0,73,18786.0,4205.0,0.0,15.0,193.0,295732,47,183504.0,112228.0,39312,F,34,34.0,1,0,0,0,125236,0.877,9675,100,7.04,5256.5
7085,10202,1997-06-19,305424,48,6363.0,C,70,monthly,346.0,829171,419424.0,409747.0,11529.0,0.0,2096.0,135.0,0.0,0,83,11476.0,1281.0,0.0,15.0,37.0,815411,54,417328.0,398083.0,9680,F,36,36.0,1,0,0,0,285387,0.899,10177,81,7.175,9993.0
7087,10215,1997-02-20,44304,24,1846.0,C,38,monthly,314.0,287083,166764.0,120319.0,912.0,0.0,1444.0,75.0,0.0,0,63,16189.0,152.0,0.0,15.0,196.0,284652,43,165320.0,119332.0,46446,M,33,33.0,1,0,0,0,85852,0.598,8965,104,7.615,2737.5
7088,10233,1997-05-03,239160,60,3986.0,C,27,monthly,437.0,694072,361341.0,332731.0,4104.0,9860.0,1931.0,150.0,0.0,0,106,25270.0,456.0,986.0,15.0,130.0,678027,63,359410.0,318617.0,28625,M,52,52.0,1,0,0,0,67298,0.43799999999999994,8561,110,0.9450000000000001,1078.0
7091,10243,1998-09-22,113436,36,3151.0,C,44,monthly,384.0,1851732,981106.0,870626.0,0.0,0.0,3205.0,150.0,0.0,0,104,27515.0,0.0,0.0,15.0,213.0,1848377,82,977901.0,870476.0,110483,M,43,43.0,1,1,0,0,105606,0.53,8254,97,3.23,2245.5
7096,10257,1998-09-02,37812,12,3151.0,C,27,monthly,489.0,1872132,969767.0,902365.0,207214.0,0.0,3509.0,225.0,0.0,0,130,50216.0,14801.0,0.0,15.0,210.0,1661184,85,966258.0,694926.0,67422,F,34,34.0,1,0,0,0,67298,0.43799999999999994,8561,110,0.9450000000000001,1078.0
7097,10266,1993-12-23,75624,24,3151.0,B,54,monthly,196.0,308356,175156.0,133200.0,13500.0,0.0,1778.0,0.0,0.0,0,23,47800.0,13500.0,0.0,0.0,235.0,293078,13,173378.0,119700.0,41955,M,41,41.0,1,0,0,0,387570,1.0,9897,140,1.78,18708.5
7100,10280,1997-12-31,348120,60,5802.0,C,69,monthly,395.0,962843,508231.0,454612.0,0.0,0.0,2828.0,120.0,0.0,0,65,35878.0,0.0,0.0,15.0,240.0,959895,45,505403.0,454492.0,53622,F,37,37.0,1,1,0,0,42821,0.484,8173,124,7.01,1358.0
7101,10297,1996-11-18,421008,48,8771.0,C,14,monthly,304.0,426100,228633.0,197467.0,59412.0,0.0,1250.0,75.0,0.0,0,50,22917.0,9902.0,0.0,15.0,143.0,365363,30,227383.0,137980.0,31168,M,46,46.0,1,1,0,0,177686,0.748,10045,135,1.555,6449.5
7104,10320,1993-12-13,259740,60,4329.0,A,68,monthly,155.0,221647,144433.0,77214.0,12414.0,0.0,781.0,0.0,0.0,0,17,33514.0,12414.0,0.0,0.0,261.0,208452,12,143652.0,64800.0,67220,M,20,20.0,1,0,0,0,228848,0.5720000000000001,9893,96,4.359999999999999,5755.0
7110,10345,1998-01-21,31260,12,2605.0,C,36,monthly,654.0,508505,261216.0,247289.0,114614.0,0.0,2380.0,255.0,0.0,0,131,17197.0,6742.0,0.0,15.0,79.0,391256,76,258836.0,132420.0,13932,M,31,33.0,2,0,0,0,159617,0.852,9198,131,3.79,5964.0
7115,10351,1997-03-04,88704,48,1848.0,C,23,monthly,670.0,360444,186934.0,173510.0,79380.0,0.0,1750.0,270.0,0.0,0,131,6425.0,4410.0,0.0,15.0,51.0,279044,73,185184.0,93860.0,13446,F,39,40.0,2,0,0,0,87419,0.855,8624,102,2.18,3038.5
