loan_amount,loan_duration,loan_payments,loan_status,acc_frequency,day_before_loan,sum_monthly_payment_amount,sum_monthly_payment_amount_in,sum_monthly_payment_amount_out,sum_monthly_payment_out_household,sum_monthly_payment_out_insurrance,sum_monthly_payment_in_interest_credited,sum_monthly_payment_out_payment_for_statement,sum_monthly_payment_out_sanction_interest_neg_bal,count_out_sanction_interest_neg_bal,count_monthly_payment_trans,current_monthly_payment_amount_out,current_monthly_payment_out_household,current_monthly_payment_out_insurrance,current_monthly_payment_out_payment_for_statement,current_monthly_payment_in_interest_credited,sum_other_amount,count_other_trans,sum_other_amount_in,sum_other_amount_out,balance_latest,client_gender,client_age,all_client_mean_age,all_client_count,card_type_classic,card_type_gold,card_type_junior,num_inhabitants,urban_rate,avg_salary,num_enterpreneurs_per1000inhabitants,unemploy_rate,number_crimes
17184,12,1432.0,A,monthly,310.0,847.4096774193548,489.46774193548384,357.94193548387096,68.12903225806451,8.187096774193549,4.251612903225807,0.2903225806451613,0.0,0.0,0.22580645161290322,4907.0,3520.0,423.0,15.0,116.0,766.5516129032258,42,485.21612903225804,281.3354838709677,40773,F,55,55.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
124344,36,3454.0,C,monthly,620.0,1492.0306451612903,799.5983870967742,692.4322580645161,70.11129032258064,190.9758064516129,3.424193548387097,0.4112903225806452,0.0,0.0,0.23870967741935484,20031.0,2557.0,6965.0,15.0,178.0,1227.108064516129,77,796.174193548387,430.93387096774194,66450,F,20,20.0,1,0,0,0,161854,0.763,9425,125,2.1,3988.0
49320,36,1370.0,C,monthly,425.0,734.2470588235294,398.5176470588235,335.7294117647059,87.95294117647059,0.0,4.025882352941177,0.3176470588235294,0.0,0.0,0.19058823529411764,17580.0,3738.0,0.0,15.0,123.0,641.9505882352942,49,394.49176470588236,247.45882352941177,26687,M,33,33.0,1,0,0,0,110643,0.519,8441,115,3.9400000000000004,2065.5
139488,24,5812.0,C,weekly,573.0,2362.434554973822,1223.064572425829,1139.369982547993,0.0,0.0,6.197207678883071,0.7329842931937173,0.0,0.0,0.18150087260034903,29530.0,0.0,0.0,30.0,299.0,2355.5043630017453,72,1216.867364746946,1138.6369982547992,47956,M,30,30.0,1,0,0,0,75232,0.41700000000000004,8980,111,2.0549999999999997,2818.5
194880,48,4060.0,C,monthly,552.0,1676.1666666666667,866.1648550724638,810.0018115942029,116.28623188405797,0.0,5.181159420289855,0.3804347826086957,0.0,0.0,0.20471014492753623,27400.0,4585.0,0.0,15.0,172.0,1554.3188405797102,67,860.9836956521739,693.3351449275362,31022,M,20,20.0,1,0,0,1,323870,1.0,10673,100,5.07,18564.5
25944,24,1081.0,A,monthly,260.0,1523.3807692307691,895.15,628.2307692307693,0.0,0.0,7.326923076923077,0.23076923076923078,0.0,0.0,0.1423076923076923,24415.0,0.0,0.0,15.0,283.0,1515.823076923077,25,887.8230769230769,628.0,69399,F,39,39.0,1,1,0,0,118650,0.856,9832,114,3.89,5958.0
475680,48,9910.0,C,monthly,123.0,1303.30081300813,840.69918699187,462.6016260162602,0.0,0.0,3.3089430894308944,0.0,0.0,0.0,0.0975609756097561,23900.0,0.0,0.0,0.0,192.0,1299.9918699186992,9,837.390243902439,462.6016260162602,46505,F,33,33.0,2,1,0,0,159617,0.852,9198,131,3.79,5964.0
96768,36,2688.0,C,monthly,364.0,2401.4285714285716,1252.076923076923,1149.3516483516485,253.21153846153845,0.0,6.2445054945054945,0.28846153846153844,0.0,0.0,0.1813186813186813,20782.0,13167.0,0.0,15.0,178.0,2141.684065934066,41,1245.8324175824175,895.8516483516484,37396,F,31,34.5,2,0,0,0,85852,0.598,8965,104,7.615,2737.5
288720,48,6015.0,C,monthly,172.0,2147.779069767442,1370.9476744186047,776.8313953488372,0.0,0.0,4.680232558139535,0.0872093023255814,0.0,0.0,0.12209302325581395,39815.0,0.0,0.0,15.0,217.0,2143.0116279069766,15,1366.2674418604652,776.7441860465116,102188,M,56,56.0,1,1,0,0,121947,0.705,8541,131,2.7350000000000003,3667.5
495180,60,8253.0,C,monthly,222.0,3205.828828828829,1680.018018018018,1525.8108108108108,0.0,0.0,4.378378378378378,0.13513513513513514,0.0,0.0,0.13963963963963963,40715.0,0.0,0.0,15.0,100.0,3201.3153153153153,23,1675.6396396396397,1525.6756756756756,34236,F,20,20.0,1,0,0,1,42821,0.484,8173,124,7.01,1358.0
63972,36,1777.0,D,after_transaction,115.0,464.8,402.1913043478261,62.608695652173914,0.0,0.0,1.8434782608695652,0.0,0.0,0.0,0.09565217391304348,4500.0,0.0,0.0,0.0,106.0,462.95652173913044,8,400.3478260869565,62.608695652173914,39053,M,52,52.0,1,0,0,0,157042,0.33899999999999997,8743,111,2.115,3776.5
194160,48,4045.0,C,monthly,520.0,858.3634615384616,457.75,400.61346153846154,146.74615384615385,0.375,3.3653846153846154,0.34615384615384615,0.0,0.0,0.25576923076923075,19915.0,6359.0,15.0,15.0,83.0,707.5307692307692,80,454.38461538461536,253.14615384615385,29714,F,54,54.0,1,0,0,0,161954,0.48,8720,116,4.1,3690.0
234336,48,4882.0,C,monthly,659.0,2061.8907435508345,1081.2321699544764,980.6585735963581,6.088012139605463,14.42185128983308,4.634294385432473,0.38694992412746587,0.0,0.0,0.2564491654021244,26445.0,236.0,528.0,15.0,112.0,2036.3596358118361,96,1076.597875569044,959.7617602427921,66285,F,28,28.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
47016,12,3918.0,A,after_transaction,239.0,2153.1129707112973,1199.5146443514645,953.5983263598326,244.03347280334728,0.0,6.2133891213389125,1.6736401673640167,0.0,0.0,0.17573221757322174,43681.0,14581.0,0.0,100.0,283.0,1901.192468619247,26,1193.3012552301254,707.8912133891214,58773,F,42,42.0,1,0,0,0,197099,0.747,9624,145,1.955,4374.5
48672,36,1352.0,A,monthly,415.0,368.72289156626505,212.2,156.52289156626506,58.1855421686747,2.4939759036144578,2.906024096385542,0.3253012048192771,0.0,0.0,0.23373493975903614,4813.0,2683.0,115.0,15.0,100.0,304.8120481927711,57,209.29397590361447,95.51807228915662,23125,F,51,51.0,2,0,0,0,1204953,1.0,12541,167,0.315,92392.0
74124,36,2059.0,C,weekly,529.0,2081.0642722117204,1064.7844990548203,1016.2797731568999,22.457466918714555,11.374291115311909,5.945179584120983,0.6238185255198487,0.0,0.0,0.23062381852551986,9692.0,1080.0,547.0,30.0,174.0,2040.663516068053,74,1058.8393194706994,981.8241965973535,25658,F,60,60.0,1,0,0,0,107870,0.58,8754,137,4.055,3836.0
49488,24,2062.0,C,monthly,217.0,1437.778801843318,855.8847926267281,581.8940092165899,0.0,0.0,7.078341013824885,0.2073732718894009,0.0,0.0,0.14746543778801843,23434.0,0.0,0.0,15.0,207.0,1430.4930875576038,22,848.8064516129032,581.6866359447005,59456,F,58,58.0,1,1,0,0,161227,0.6970000000000001,8678,102,5.735,4787.5
203940,60,3399.0,C,monthly,358.0,1469.6061452513966,806.1424581005587,663.463687150838,119.46927374301676,0.0,5.304469273743017,0.25139664804469275,0.0,0.0,0.15083798882681565,19325.0,6110.0,0.0,15.0,185.0,1344.5810055865923,31,800.8379888268156,543.7430167597765,51081,F,45,45.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
99744,24,4156.0,C,weekly,523.0,1691.7112810707456,914.5736137667304,777.1376673040153,201.06500956022944,0.0,4.62906309751434,0.6883365200764818,0.0,0.0,0.1950286806883365,17219.0,8089.0,0.0,30.0,219.0,1485.3288718929255,61,909.944550669216,575.3843212237093,71879,F,28,28.0,1,0,0,0,94725,0.634,9920,130,2.535,4567.5
49872,12,4156.0,C,after_transaction,684.0,1895.5,1003.6842105263158,891.8157894736842,154.4298245614035,0.49122807017543857,6.37719298245614,3.0701754385964914,0.0,0.0,0.31432748538011696,33481.0,5030.0,16.0,100.0,343.0,1731.1315789473683,130,997.3070175438596,733.8245614035088,76514,F,32,32.0,1,0,0,0,148545,0.535,8909,113,4.779999999999999,3525.0
155640,24,6485.0,A,monthly,412.0,1476.606796116505,787.4441747572815,689.1626213592233,75.01456310679612,15.094660194174757,4.985436893203883,0.3276699029126214,0.0,0.0,0.25485436893203883,24295.0,3434.0,691.0,15.0,188.0,1381.1844660194174,65,782.4587378640776,598.7257281553398,40509,F,56,56.0,1,0,0,0,95616,0.514,9307,118,4.115,2828.0
63360,60,1056.0,C,monthly,638.0,593.4796238244514,316.82758620689657,276.65203761755487,135.27272727272728,0.0,3.852664576802508,0.3761755485893417,0.0,0.0,0.1865203761755486,12029.0,5394.0,0.0,15.0,108.0,453.9780564263323,67,312.97492163009406,141.00313479623824,25650,M,44,40.5,2,0,0,0,75685,0.608,8208,155,2.03,1891.5
152160,60,2536.0,C,monthly,632.0,1107.235759493671,569.4256329113924,537.8101265822785,231.29113924050634,0.0,3.884493670886076,0.379746835443038,0.0,0.0,0.19145569620253164,13651.0,9136.0,0.0,15.0,97.0,871.6803797468355,69,565.5411392405064,306.1392405063291,19987,F,51,51.0,2,0,0,0,74062,0.614,8114,119,2.46,1092.0
73260,60,1221.0,C,monthly,164.0,1035.2926829268292,603.1280487804878,432.1646341463415,11.585365853658537,0.0,3.3292682926829267,0.09146341463414634,0.0,0.0,0.12804878048780488,25275.0,1900.0,0.0,15.0,177.0,1020.2865853658536,14,599.7987804878048,420.4878048780488,28038,F,59,59.0,1,0,0,0,285387,0.899,10177,81,7.175,9993.0
49044,12,4087.0,C,monthly,165.0,2194.2545454545457,1173.430303030303,1020.8242424242425,55.7939393939394,0.0,5.115151515151515,0.18181818181818182,0.0,0.0,0.13333333333333333,20321.0,9206.0,0.0,15.0,167.0,2133.163636363636,13,1168.3151515151515,964.8484848484849,25181,F,46,46.0,1,0,0,0,75637,0.365,9622,154,0.495,3502.0
80952,24,3373.0,A,monthly,313.0,1369.4664536741213,730.6581469648562,638.8083067092651,116.0702875399361,0.0,4.15335463258786,0.28753993610223644,0.0,0.0,0.17252396166134185,34877.0,7266.0,0.0,15.0,150.0,1248.9552715654952,33,726.5047923322684,522.4504792332268,28764,M,54,56.5,2,0,0,0,1204953,1.0,12541,167,0.315,92392.0
30276,12,2523.0,B,monthly,388.0,1192.2396907216496,628.25,563.9896907216495,307.21649484536084,0.0,11.381443298969073,0.30927835051546393,0.0,0.0,0.23711340206185566,20415.0,18500.0,0.0,15.0,300.0,873.3324742268042,40,616.8685567010309,256.4639175257732,24930,F,60,60.0,1,0,0,0,103347,0.67,9104,123,1.785,2326.5
30276,12,2523.0,A,monthly,498.0,3995.8192771084337,2025.8654618473895,1969.9538152610442,191.6425702811245,4.610441767068273,7.6546184738955825,0.42168674698795183,0.0,0.0,0.3293172690763052,98084.0,6817.0,164.0,15.0,393.0,3791.4899598393577,107,2018.210843373494,1773.2791164658634,27847,M,37,37.0,1,0,0,0,228848,0.5720000000000001,9893,96,4.359999999999999,5755.0
110736,48,2307.0,C,weekly,254.0,1032.1653543307086,584.1850393700787,447.9803149606299,108.67716535433071,3.590551181102362,4.303149606299213,0.47244094488188976,0.0,0.0,0.21653543307086615,9990.0,6901.0,228.0,30.0,108.0,915.1220472440945,35,579.8818897637796,335.24015748031496,34595,F,59,59.0,1,0,0,0,51428,0.527,8402,120,3.54,1049.0
55368,24,2307.0,A,monthly,362.0,2355.9364640883978,1195.1132596685084,1160.8232044198894,0.0,0.0,10.0,0.4143646408839779,0.0,0.0,0.27071823204419887,20813.0,0.0,0.0,15.0,93.0,2345.522099447514,66,1185.1132596685084,1160.4088397790056,12414,F,60,60.0,1,0,0,0,197099,0.747,9624,145,1.955,4374.5
63312,48,1319.0,A,monthly,402.0,410.26119402985074,240.6417910447761,169.61940298507463,45.89054726368159,0.0,2.771144278606965,0.29850746268656714,0.0,0.0,0.20398009950248755,3992.0,2306.0,0.0,15.0,110.0,361.30099502487565,54,237.87064676616916,123.43034825870647,28554,F,43,43.0,1,0,0,0,149893,0.674,9753,109,4.824999999999999,5568.0
91200,24,3800.0,A,monthly,231.0,1558.3722943722944,849.995670995671,708.3766233766233,133.4935064935065,0.0,3.7142857142857144,0.19480519480519481,0.0,0.0,0.15584415584415584,27894.0,10279.0,0.0,15.0,118.0,1420.969696969697,23,846.2813852813853,574.6883116883117,32715,F,44,42.5,2,0,0,0,119895,0.899,10446,90,8.35,4845.0
288468,36,8013.0,A,monthly,127.0,1124.724409448819,754.6456692913385,370.0787401574803,0.0,0.0,3.8661417322834644,0.0,0.0,0.0,0.13385826771653545,23300.0,0.0,0.0,0.0,201.0,1120.8582677165355,9,750.7795275590552,370.0787401574803,48665,F,41,41.0,1,0,0,0,86513,0.505,8288,110,4.109999999999999,1511.0
590820,60,9847.0,C,monthly,521.0,1039.8119001919385,549.5163147792706,490.29558541266795,84.82917466410748,0.0,3.7044145873320535,0.345489443378119,0.0,0.0,0.21305182341650672,20447.0,3683.0,0.0,15.0,108.0,950.9328214971209,71,545.8119001919385,405.1209213051823,30859,M,32,32.0,1,0,0,0,387570,1.0,9897,140,1.78,18708.5
41952,12,3496.0,A,monthly,425.0,1455.284705882353,756.6635294117647,698.6211764705882,90.84705882352941,1.1529411764705881,5.783529411764706,0.35294117647058826,0.0,0.0,0.24705882352941178,31933.0,3861.0,49.0,15.0,134.0,1357.1482352941177,61,750.88,606.2682352941176,24687,M,27,27.0,1,0,0,0,161854,0.763,9425,125,2.1,3988.0
12792,12,1066.0,C,monthly,413.0,483.3026634382567,287.7990314769976,195.5036319612591,89.60774818401937,0.0,3.4116222760290555,0.3268765133171913,0.0,0.0,0.18886198547215496,8027.0,4112.0,0.0,15.0,163.0,389.95641646489105,47,284.38740920096853,105.56900726392251,38121,F,26,26.0,1,0,0,0,124605,0.46,8772,126,4.79,3006.0
309600,48,6450.0,C,weekly,348.0,2582.051724137931,1342.0143678160919,1240.037356321839,0.0,0.0,6.344827586206897,0.5172413793103449,0.0,0.0,0.16091954022988506,66119.0,0.0,0.0,30.0,238.0,2575.189655172414,40,1335.6695402298851,1239.5201149425288,35488,M,24,24.0,1,0,0,0,226122,0.626,8994,110,4.295,9440.0
153504,48,3198.0,C,monthly,502.0,1376.6533864541832,715.8446215139443,660.808764940239,172.18525896414343,0.0,4.772908366533865,0.35856573705179284,0.0,0.0,0.22111553784860558,23192.0,6649.0,0.0,15.0,111.0,1199.3366533864541,70,711.0717131474104,488.2649402390438,27633,M,24,24.0,1,0,0,0,108871,0.621,8444,106,3.335,2450.0
130464,48,2718.0,C,monthly,664.0,2353.9503012048194,1201.7680722891566,1152.1822289156626,55.46987951807229,34.48644578313253,6.355421686746988,0.3614457831325301,0.0,0.0,0.2876506024096386,25039.0,2302.0,1347.0,15.0,219.0,2257.277108433735,123,1195.4126506024097,1061.8644578313254,32928,M,25,25.0,1,0,0,0,93931,0.569,8427,107,1.32,1893.5
191880,60,3198.0,C,monthly,272.0,3874.636029411765,2081.654411764706,1792.9816176470588,125.52941176470588,0.0,6.334558823529412,0.4411764705882353,0.0,0.0,0.31985294117647056,96902.0,4268.0,0.0,15.0,280.0,3742.330882352941,62,2075.3198529411766,1667.0110294117646,78521,M,50,50.0,1,0,0,0,103347,0.67,9104,123,1.785,2326.5
31728,24,1322.0,A,monthly,568.0,1065.6021126760563,561.6760563380282,503.92605633802816,148.38028169014083,0.0,4.415492957746479,0.36971830985915494,0.0,0.0,0.20598591549295775,11275.0,6020.0,0.0,15.0,107.0,912.4366197183099,71,557.2605633802817,355.17605633802816,32803,M,49,49.0,2,0,0,0,1204953,1.0,12541,167,0.315,92392.0
320592,48,6679.0,C,monthly,465.0,2625.8967741935485,1387.2989247311828,1238.5978494623655,0.0,0.0,7.402150537634409,0.3225806451612903,0.0,0.0,0.18924731182795698,28600.0,0.0,0.0,15.0,245.0,2618.1720430107525,64,1379.8967741935485,1238.2752688172043,69149,F,29,31.5,2,1,0,0,145688,0.40700000000000003,8544,109,1.53,2812.5
170448,48,3551.0,C,monthly,473.0,1490.1564482029598,789.1099365750529,701.046511627907,203.57293868921775,0.0,5.019027484143764,0.3488372093023256,0.0,0.0,0.17970401691331925,30264.0,9629.0,0.0,15.0,170.0,1281.215644820296,49,784.0909090909091,497.1247357293869,41656,F,56,56.5,2,0,0,0,228848,0.5720000000000001,9893,96,4.359999999999999,5755.0
42384,12,3532.0,C,monthly,475.0,2338.3263157894735,1193.8484210526315,1144.477894736842,84.21263157894737,0.0,5.612631578947369,0.4105263157894737,0.0,0.0,0.27789473684210525,72514.0,3077.0,0.0,15.0,206.0,2248.0905263157892,91,1188.2357894736842,1059.8547368421052,23454,F,58,58.0,1,0,0,0,128118,0.853,9317,97,6.735,6910.5
390096,48,8127.0,C,monthly,163.0,1373.4907975460123,822.5705521472393,550.920245398773,0.0,0.0,3.2208588957055215,0.0,0.0,0.0,0.09815950920245399,31400.0,0.0,0.0,0.0,192.0,1370.2699386503068,12,819.3496932515337,550.920245398773,44278,M,21,23.5,2,0,0,1,112709,0.735,8369,117,2.005,2736.0
94488,24,3937.0,C,monthly,243.0,3165.144032921811,1728.008230452675,1437.1358024691358,36.46913580246913,0.0,6.794238683127572,0.37037037037037035,0.0,0.0,0.2716049382716049,38275.0,1477.0,0.0,15.0,278.0,3121.5102880658437,46,1721.2139917695474,1400.2962962962963,70684,M,41,41.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
220440,60,3674.0,C,weekly,641.0,863.6786271450858,456.3322932917317,407.3463338533541,78.795631825273,0.0,4.453978159126365,0.28081123244929795,0.0,0.0,0.11700468018720749,20048.0,8418.0,0.0,30.0,95.0,780.1482059282371,45,451.8783151326053,328.26989079563185,31402,F,44,44.0,1,0,0,0,102609,0.52,8187,94,5.125,2128.5
45456,12,3788.0,C,monthly,329.0,1510.7325227963527,842.1398176291793,668.5927051671732,0.0,0.0,5.376899696048632,0.2735562310030395,0.0,0.0,0.1702127659574468,15215.0,0.0,0.0,15.0,176.0,1505.082066869301,40,836.7629179331307,668.3191489361702,57101,F,52,52.0,1,1,0,0,53921,0.413,8598,123,2.98,1736.0
140064,24,5836.0,C,weekly,673.0,2905.7102526002973,1507.739970282318,1397.9702823179791,0.0,0.0,9.690936106983655,0.8023774145616642,0.0,0.0,0.21099554234769688,32742.0,0.0,0.0,30.0,360.0,2895.2169390787517,102,1498.0490341753343,1397.1679049034176,73904,F,49,49.0,1,1,0,0,51428,0.527,8402,120,3.54,1049.0
77544,36,2154.0,C,monthly,386.0,1793.1554404145077,923.4507772020726,869.7046632124352,210.5699481865285,0.0,3.790155440414508,0.31088082901554404,0.0,0.0,0.16580310880829016,34575.0,10160.0,0.0,15.0,92.0,1578.4844559585492,37,919.660621761658,658.8238341968912,20750,F,57,57.0,1,1,0,0,88884,0.467,8507,132,1.725,2416.5
51696,24,2154.0,A,monthly,396.0,3580.6439393939395,1838.5530303030303,1742.090909090909,0.0,0.0,7.305555555555555,0.4166666666666667,0.0,0.0,0.25757575757575757,11915.0,0.0,0.0,15.0,127.0,3572.9217171717173,78,1831.2474747474748,1741.6742424242425,38202,F,31,31.0,1,1,0,0,323870,1.0,10673,100,5.07,18564.5
27984,12,2332.0,A,weekly,519.0,1067.4585741811175,551.4393063583815,516.0192678227361,158.32369942196533,0.0,5.431599229287091,0.5202312138728323,0.0,0.0,0.1464354527938343,30494.0,8217.0,0.0,30.0,162.0,903.1830443159923,41,546.0077071290945,357.1753371868979,18381,M,50,50.0,1,0,0,0,139012,0.619,8363,108,2.995,2681.5
196080,48,4085.0,A,monthly,231.0,2130.779220779221,1253.3896103896104,877.3896103896104,0.0,0.0,5.865800865800866,0.3246753246753247,0.0,0.0,0.20346320346320346,12215.0,0.0,0.0,15.0,124.0,2124.5887445887447,35,1247.5238095238096,877.0649350649351,86857,M,41,41.0,1,0,0,0,87419,0.855,8624,102,2.18,3038.5
372120,60,6202.0,C,monthly,663.0,3938.656108597285,2004.450980392157,1934.2051282051282,0.0,0.0,8.01659125188537,0.45248868778280543,0.0,0.0,0.2594268476621418,21615.0,0.0,0.0,15.0,243.0,3930.187028657617,131,1996.4343891402716,1933.7526395173454,46581,M,54,58.0,2,0,1,0,197099,0.747,9624,145,1.955,4374.5
189696,24,7904.0,A,weekly,267.0,3861.0,2096.4794007490636,1764.5205992509364,44.19475655430712,65.82771535580524,7.164794007490637,0.898876404494382,0.0,0.0,0.3333333333333333,40970.0,1475.0,2197.0,30.0,211.0,3742.913857677903,56,2089.3146067415732,1653.5992509363296,88662,M,54,54.5,2,0,0,0,51428,0.527,8402,120,3.54,1049.0
20832,48,434.0,C,monthly,550.0,686.12,359.3036363636364,326.81636363636363,46.161818181818184,30.632727272727273,3.0072727272727273,0.38181818181818183,0.0,0.0,0.27454545454545454,10718.0,1953.0,1296.0,15.0,69.0,605.9363636363636,93,356.29636363636365,249.64,17887,M,51,51.0,1,0,0,0,85852,0.598,8965,104,7.615,2737.5
189696,24,7904.0,B,monthly,134.0,167.91044776119404,167.91044776119404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03731343283582089,0.0,0.0,0.0,0.0,0.0,167.91044776119404,5,167.91044776119404,0.0,22500,F,29,29.0,1,0,0,0,110643,0.519,8441,115,3.9400000000000004,2065.5
91584,24,3816.0,A,monthly,211.0,2204.21327014218,1220.218009478673,983.9952606635071,0.0,0.0,4.592417061611374,0.14218009478672985,0.0,0.0,0.14691943127962084,46775.0,0.0,0.0,15.0,185.0,2199.478672985782,23,1215.6255924170616,983.8530805687204,49843,F,48,48.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
68112,12,5676.0,A,monthly,532.0,2735.1165413533836,1404.5996240601503,1330.516917293233,199.3251879699248,3.6052631578947367,6.804511278195489,0.36654135338345867,0.0,0.0,0.27631578947368424,56651.0,8157.0,137.0,15.0,202.0,2525.0150375939847,90,1397.795112781955,1127.21992481203,39416,F,22,22.0,1,0,0,0,138032,0.6459999999999999,8819,99,5.48,4284.0
72120,12,6010.0,A,monthly,616.0,2380.599025974026,1270.3538961038962,1110.2451298701299,0.0,0.0,10.105519480519481,0.3652597402597403,0.0,0.0,0.16558441558441558,22215.0,0.0,0.0,15.0,327.0,2370.128246753247,68,1260.2483766233765,1109.8798701298701,98632,F,47,43.5,2,0,1,0,139012,0.619,8363,108,2.995,2681.5
21852,36,607.0,A,monthly,169.0,983.3254437869823,618.5857988165681,364.7396449704142,0.0,0.15384615384615385,3.78698224852071,0.08875739644970414,0.0,0.0,0.10650887573964497,18141.0,0.0,26.0,15.0,177.0,979.2958579881657,11,614.7988165680473,364.49704142011836,42899,M,45,45.0,1,1,0,0,125236,0.877,9675,100,7.04,5256.5
79344,48,1653.0,C,monthly,567.0,508.8835978835979,280.8941798941799,227.989417989418,113.86243386243386,0.0,2.9929453262786594,0.37037037037037035,0.0,0.0,0.18518518518518517,5519.0,4304.0,0.0,15.0,110.0,391.657848324515,58,277.9012345679012,113.75661375661376,30004,F,48,48.0,1,0,0,0,87419,0.855,8624,102,2.18,3038.5
153144,36,4254.0,C,monthly,560.0,3747.4625,1925.2589285714287,1822.2035714285714,153.64285714285714,0.0,7.2839285714285715,0.45535714285714285,0.0,0.0,0.3053571428571429,116426.0,4780.0,0.0,15.0,231.0,3586.0803571428573,118,1917.975,1668.1053571428572,57716,M,30,30.0,1,1,0,0,67298,0.43799999999999994,8561,110,0.9450000000000001,1078.0
97392,12,8116.0,A,monthly,400.0,1853.64,952.0,901.64,158.175,0.0,4.1375,0.375,0.0,0.0,0.2025,12442.0,6327.0,0.0,15.0,81.0,1690.9525,48,947.8625,743.09,20146,M,39,38.5,2,0,0,0,285387,0.899,10177,81,7.175,9993.0
84120,24,3505.0,A,weekly,105.0,2672.504761904762,1640.7904761904763,1031.7142857142858,0.0,0.0,5.923809523809524,0.2857142857142857,0.0,0.0,0.18095238095238095,48830.0,0.0,0.0,30.0,294.0,2666.295238095238,15,1634.8666666666666,1031.4285714285713,45529,F,49,49.0,1,0,0,0,42821,0.484,8173,124,7.01,1358.0
42900,12,3575.0,A,monthly,646.0,3089.205882352941,1619.7894736842106,1469.4164086687306,171.75232198142416,0.0,5.544891640866873,0.4179566563467492,0.0,0.0,0.2708978328173375,59634.0,6164.0,0.0,15.0,255.0,2911.4907120743032,118,1614.2445820433436,1297.2461300309596,97149,M,35,37.0,2,1,0,0,121947,0.705,8541,131,2.7350000000000003,3667.5
71460,12,5955.0,A,monthly,326.0,1376.1932515337423,805.7638036809816,570.4294478527607,89.17791411042944,0.0,5.113496932515337,0.18404907975460122,0.0,0.0,0.13190184049079753,27211.0,7268.0,0.0,15.0,160.0,1281.717791411043,27,800.6503067484663,481.0674846625767,76721,M,54,55.0,2,0,0,0,157042,0.33899999999999997,8743,111,2.115,3776.5
