loan_loan_id,account_id,loan_date,loan_amount,loan_duration,loan_payments,loan_status,district_id,acc_frequency,acc_date,order_amount_min,order_amount_max,order_amount_sum,order_amount_mean,order_amount_count,order_k_symbol__household,order_k_symbol__insurrance,order_k_symbol__leasing,order_k_symbol__loan,trans_date_min,trans_date_max,trans_date_duration,trans_amount_min,trans_amount_max,trans_amount_var,trans_amount_pct_25,trans_amount_pct_50,trans_amount_pct_75,trans_amount_sum,trans_amount_mean,trans_amount_count,trans_balance_min,trans_balance_max,trans_balance_var,trans_balance_pct_25,trans_balance_pct_50,trans_balance_pct_75,trans_balance_sum,trans_balance_mean,trans_balance_count,trans_type_credit,trans_type_withdrawal,trans_operation_collection_from_anotherbank,trans_operation_credit_card_withdrawal,trans_operation_credit_in_cash,trans_operation_remittance_to_anotherbank,trans_operation_withdrawal_in_cash,trans_k_symbol_household,trans_k_symbol_insurrance,trans_k_symbol_interest_credited,trans_k_symbol_loan,trans_k_symbol_old-age_pension,trans_k_symbol_payment_for_statement,trans_k_symbol_sanction_interest_neg_bal,client_gender,client_age,all_client_mean_age,all_client_count,card_type_classic,card_type_gold,card_type_junior,num_inhabitants,urban_rate,avg_salary,num_enterpreneurs_per1000inhabitants,unemploy_rate,number_crimes
6469,7180,1998-11-17,99744,24,4156.00,C,7,POPLATEK TYDNE,1997-06-12,4156.5,8089.0,12245.5,6122.75,2,1,0,0,1,1997-06-12,1998-12-31,567 days,30,37408,97094345.8532351,238.0,5200.0,12600.0,950378,8561.963963963964,111,700,96940,369146260.5421784,29634.5,39431.0,53644.0,4798027,43225.46846846847,111,45.0,66.0,18.0,0.0,9.0,15.0,51.0,14.0,0.0,18.0,1.0,0.0,13.0,0.0,F,28,28.0,1,0,0,0,94725,0.634,9920,130,2.535,4567.5
6470,7181,1998-05-17,49872,12,4156.00,C,77,POPLATEK PO OBRATU,1996-07-02,16.0,5030.0,10137.5,2027.5,5,1,1,0,1,1996-07-02,1998-12-31,912 days,16,58900,126932521.76224233,211.75,1800.0,6600.0,1970729,6657.868243243243,296,600,148302,640278308.6807944,38354.75,48344.5,73466.5,16737609,56545.97635135135,296,83.0,213.0,0.0,0.0,53.0,119.0,94.0,28.0,28.0,30.0,7.0,0.0,28.0,0.0,F,32,32.0,1,0,0,0,148545,0.535,8909,113,4.78,3525.0
6471,7184,1996-08-04,155640,24,6485.00,A,5,POPLATEK MESICNE,1995-06-19,276.0,6485.0,12765.0,2553.0,5,1,1,0,1,1995-06-19,1998-12-31,1291 days,15,34486,69375014.62463188,276.0,1879.0,6485.0,2051467,5544.505405405405,370,500,73025,230866059.08653048,24493.75,36030.5,48368.5,13771464,37220.17297297297,370,85.0,285.0,0.0,0.0,43.0,176.0,109.0,38.0,38.0,42.0,24.0,0.0,37.0,0.0,F,56,56.0,1,0,0,0,95616,0.514,9307,118,4.115,2828.0
6474,7190,1995-06-06,63360,60,1056.00,C,49,POPLATEK MESICNE,1993-09-06,1056.0,5394.0,6450.0,3225.0,2,1,0,0,1,1993-09-06,1998-12-31,1942 days,15,12138,10695860.873603508,125.0,1200.0,5394.0,1246283,3107.937655860349,401,700,48544,40781599.27099745,24681.0,28514.0,33816.0,11671945,29107.09476309227,401,154.0,247.0,0.0,0.0,91.0,102.0,145.0,59.0,0.0,63.0,43.0,0.0,58.0,0.0,M,44,40.5,2,0,0,0,75685,0.608,8208,155,2.03,1891.5
6486,7240,1998-01-15,152160,60,2536.00,C,17,POPLATEK MESICNE,1996-04-23,2535.7,9136.0,11671.7,5835.85,2,1,0,0,1,1996-04-23,1998-12-31,982 days,15,22821,38262270.55712727,108.0,2700.0,9136.0,1075681,5752.304812834224,187,500,56535,106512040.89143813,16878.5,24047.0,28876.0,4526924,24208.14973262032,187,69.0,118.0,32.0,0.0,5.0,38.0,80.0,27.0,0.0,32.0,11.0,0.0,27.0,0.0,F,51,51.0,2,0,0,0,74062,0.614,8114,119,2.46,1092.0
6490,7262,1997-02-10,73260,60,1221.00,C,70,POPLATEK MESICNE,1996-08-30,1221.0,6875.0,9996.0,3332.0,3,1,0,0,1,1996-08-30,1998-12-31,853 days,6,25655,44322614.58872184,163.75,1900.0,6875.0,1026157,5400.8263157894735,190,900,58295,72204201.95054297,27393.5,33740.0,37085.25,6201084,32637.284210526315,190,61.0,129.0,0.0,0.0,33.0,69.0,60.0,23.0,0.0,28.0,23.0,0.0,23.0,0.0,F,59,59.0,1,0,0,0,285387,0.899,10177,81,7.175,9993.0
6495,7274,1998-03-12,49044,12,4087.00,C,11,POPLATEK MESICNE,1997-09-28,4086.8,4603.0,8689.8,4344.9,2,1,0,0,1,1997-09-28,1998-12-31,459 days,15,44748,144016496.63298583,167.5,4100.0,11885.0,787343,9049.919540229885,87,400,105561,408972365.2953754,22873.5,31168.0,45725.0,3250213,37358.77011494253,87,34.0,53.0,0.0,0.0,19.0,21.0,32.0,11.0,0.0,15.0,10.0,0.0,11.0,0.0,F,46,46.0,1,0,0,0,75637,0.365,9622,154,0.495,3502.0
6499,7401,1994-01-05,80952,24,3373.00,A,1,POPLATEK MESICNE,1993-02-26,3372.7,7266.0,10638.7,5319.35,2,1,0,0,1,1993-02-26,1998-12-31,2134 days,14,42000,59107854.26106762,168.25,3750.0,7266.0,3157653,6605.968619246862,478,1100,69178,105745112.49360539,27835.5,34839.5,43124.75,16996529,35557.592050209205,478,152.0,326.0,70.0,0.0,12.0,89.0,237.0,65.0,0.0,70.0,24.0,0.0,65.0,0.0,M,54,56.5,2,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6501,7418,1996-04-29,30276,12,2523.00,B,21,POPLATEK MESICNE,1995-04-07,2523.2,2523.2,2523.2,2523.2,1,0,0,0,1,1995-04-07,1998-12-31,1364 days,0,22708,42010272.014207885,16.0,102.0,4800.0,1574936,4177.5490716180375,377,-12205,58621,198075038.99422935,6349.0,15891.0,24406.0,6078769,16124.055702917773,377,194.0,183.0,45.0,0.0,17.0,8.0,175.0,32.0,0.0,132.0,8.0,0.0,40.0,40.0,F,60,60.0,1,0,0,0,103347,0.67,9104,123,1.785,2326.5
6502,7424,1997-12-08,30276,12,2523.00,A,68,POPLATEK MESICNE,1996-07-28,164.0,6817.0,10614.2,2653.55,4,1,1,0,1,1996-07-28,1998-12-31,886 days,15,63300,230177923.62519726,233.75,2800.0,15436.75,2961788,10809.445255474453,274,900,130362,605895733.0316308,34854.25,53222.0,68784.25,14762836,53878.96350364963,274,82.0,192.0,0.0,0.0,54.0,93.0,99.0,27.0,27.0,28.0,12.0,0.0,26.0,0.0,M,37,37.0,1,0,0,0,228848,0.572,9893,96,4.36,5755.0
6508,7437,1998-04-19,110736,48,2307.00,C,19,POPLATEK TYDNE,1997-08-08,228.0,6901.0,9666.8,2416.7,4,1,1,0,1,1997-08-08,1998-12-31,510 days,30,20762,29617155.39063805,228.0,2307.0,6901.0,574627,4420.207692307692,130,13027,55991,88737908.42719142,26430.0,31444.5,39951.25,4226864,32514.33846153846,130,48.0,82.0,17.0,0.0,14.0,45.0,37.0,12.0,12.0,17.0,8.0,0.0,12.0,0.0,F,59,59.0,1,0,0,0,51428,0.527,8402,120,3.54,1049.0
6509,7445,1994-03-15,55368,24,2307.00,A,64,POPLATEK MESICNE,1993-03-18,2306.8,2306.8,2306.8,2306.8,1,0,0,0,1,1993-03-18,1998-12-31,2114 days,0,63600,166876210.4194193,82.0,2400.0,12863.5,4787866,8882.86827458256,539,134,157941,963228766.1929151,18109.0,36783.0,58982.5,22860015,42411.901669758816,539,238.0,301.0,0.0,0.0,104.0,24.0,277.0,0.0,0.0,134.0,24.0,0.0,65.0,9.0,F,60,60.0,1,0,0,0,197099,0.747,9624,145,1.955,4374.5
6512,7454,1994-05-26,63312,48,1319.00,A,4,POPLATEK MESICNE,1993-04-19,471.0,2306.0,4096.0,1365.3333333333333,3,1,0,0,1,1993-04-19,1998-12-31,2082 days,15,10500,2814192.447790724,74.0,1300.0,2306.0,698995,1556.781737193764,449,500,31463,23281311.61007599,13971.0,15496.0,19418.0,7685737,17117.45434298441,449,154.0,295.0,0.0,0.0,86.0,175.0,120.0,63.0,0.0,68.0,48.0,0.0,63.0,0.0,F,43,43.0,1,0,0,0,149893,0.674,9753,109,4.825,5568.0
6520,7485,1994-03-16,91200,24,3800.00,A,39,POPLATEK MESICNE,1993-07-28,3799.8,10279.0,14078.8,7039.4,2,1,0,0,1,1993-07-28,1998-12-31,1982 days,15,34800,78966197.5434259,155.5,3900.0,10279.0,3266717,7871.607228915663,415,700,76737,150617925.90235728,24825.0,32014.0,40922.0,13661999,32920.47951807229,415,143.0,272.0,65.0,0.0,13.0,84.0,188.0,60.0,0.0,65.0,24.0,0.0,60.0,0.0,F,44,42.5,2,0,0,0,119895,0.899,10446,90,8.35,4845.0
6526,7523,1995-01-03,288468,36,8013.00,A,63,POPLATEK MESICNE,1994-08-29,8013.0,8013.0,8013.0,8013.0,1,0,0,0,1,1994-08-29,1998-12-31,1585 days,6,30950,57335839.248772,121.0,3820.0,8013.0,2339400,6060.621761658031,386,600,71939,136305364.74105403,26706.75,33404.0,41613.5,13113122,33971.81865284974,386,161.0,225.0,0.0,0.0,57.0,36.0,189.0,48.0,0.0,104.0,36.0,0.0,47.0,0.0,F,41,41.0,1,0,0,0,86513,0.505,8288,110,4.11,1511.0
6534,7542,1997-10-19,590820,60,9847.00,C,54,POPLATEK MESICNE,1996-05-16,3389.0,9847.0,16919.0,5639.666666666667,3,1,0,0,1,1996-05-16,1998-12-31,959 days,15,15914,20541984.14103362,248.25,3683.0,9847.0,1094715,4975.977272727273,220,300,66094,184464264.55066428,27713.0,36205.0,47977.0,8340133,37909.69545454546,220,89.0,131.0,0.0,0.0,58.0,66.0,65.0,26.0,0.0,31.0,14.0,0.0,26.0,0.0,M,32,32.0,1,0,0,0,387570,1.0,9897,140,1.78,18708.5
6535,7546,1995-11-02,41952,12,3496.00,A,43,POPLATEK MESICNE,1994-09-03,49.0,3861.0,7603.8,1900.95,4,1,1,0,1,1994-09-03,1998-12-31,1580 days,15,31462,61211141.78347801,102.5,3100.0,6400.0,2375784,5512.259860788863,431,500,71527,148477595.539837,24559.0,34814.0,42537.0,14865366,34490.408352668215,431,107.0,324.0,52.0,0.0,3.0,156.0,168.0,48.0,48.0,52.0,12.0,0.0,47.0,0.0,M,27,27.0,1,0,0,0,161854,0.763,9425,125,2.1,3988.0
6539,7559,1998-07-11,12792,12,1066.00,C,56,POPLATEK MESICNE,1997-05-24,1066.0,4112.0,5178.0,2589.0,2,1,0,0,1,1997-05-24,1998-12-31,586 days,15,9254,6353985.1197019145,187.75,1250.0,4112.0,286068,2509.3684210526317,114,900,53927,135823714.36671326,26418.75,32071.0,45838.75,4004638,35128.40350877193,114,50.0,64.0,0.0,0.0,31.0,20.0,44.0,14.0,0.0,19.0,6.0,0.0,14.0,0.0,F,26,26.0,1,0,0,0,124605,0.46,8772,126,4.79,3006.0
6540,7562,1995-12-31,309600,48,6450.00,C,72,POPLATEK TYDNE,1995-01-17,6450.2,6450.2,6450.2,6450.2,1,0,0,0,1,1995-01-17,1998-12-31,1444 days,30,61000,243758608.70420858,299.5,6450.0,20800.0,3908322,13248.549152542373,295,400,130409,443700054.45700413,51531.0,64344.0,81315.5,19731333,66885.87457627119,295,98.0,197.0,47.0,0.0,4.0,36.0,161.0,0.0,0.0,47.0,36.0,0.0,42.0,0.0,M,24,24.0,1,0,0,0,226122,0.626,8994,110,4.295,9440.0
6541,7565,1997-08-17,153504,48,3198.00,C,59,POPLATEK MESICNE,1996-04-02,228.0,6649.0,10074.8,3358.2666666666664,3,1,0,0,1,1996-04-02,1998-12-31,1003 days,15,28780,57984429.13829268,175.75,3198.0,7575.0,1370298,6117.401785714285,224,300,65102,128236576.02448356,21725.25,29337.5,37633.75,6957765,31061.45089285714,224,68.0,156.0,33.0,0.0,2.0,73.0,83.0,29.0,0.0,33.0,16.0,0.0,28.0,0.0,M,24,24.0,1,0,0,0,108871,0.621,8444,106,3.335,2450.0
6544,7594,1997-12-11,130464,48,2718.00,C,16,POPLATEK MESICNE,1996-02-16,210.0,2718.0,8742.0,1748.4,5,1,1,0,1,1996-02-16,1998-12-31,1049 days,15,58700,139389925.10555166,256.5,2302.0,8618.0,2440590,7556.006191950464,323,1000,132088,558169135.7790321,33814.0,48846.0,64712.0,16938127,52440.021671826624,323,86.0,237.0,0.0,0.0,54.0,129.0,108.0,29.0,29.0,32.0,13.0,0.0,28.0,0.0,M,25,25.0,1,0,0,0,93931,0.569,8427,107,1.32,1893.5
6545,7606,1995-12-12,191880,60,3198.00,C,21,POPLATEK MESICNE,1995-03-15,3197.8,5856.0,13321.8,4440.599999999999,3,1,0,0,1,1995-03-15,1998-12-31,1387 days,15,63300,168054685.13778356,2700.0,5100.0,13525.0,4094561,10185.47512437811,402,400,132635,737227228.5335484,33232.25,49423.0,74191.25,22354381,55607.91293532338,402,135.0,267.0,0.0,0.0,89.0,125.0,142.0,44.0,0.0,46.0,37.0,0.0,44.0,0.0,M,50,50.0,1,0,0,0,103347,0.67,9104,123,1.785,2326.5
6546,7607,1995-03-27,31728,24,1322.00,A,1,POPLATEK MESICNE,1993-09-05,1322.0,6020.0,7342.0,3671.0,2,1,0,0,1,1993-09-05,1998-12-31,1943 days,15,28480,34304952.40249975,178.0,2160.0,6020.0,2095114,4838.600461893764,433,600,59168,97519551.01495802,28062.0,34461.0,41558.0,15188517,35077.4064665127,433,137.0,296.0,0.0,0.0,73.0,83.0,213.0,59.0,0.0,64.0,24.0,0.0,59.0,0.0,M,49,49.0,2,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6550,7614,1996-05-18,320592,48,6679.00,C,62,POPLATEK MESICNE,1995-02-08,6678.7,6678.7,6678.7,6678.7,1,0,0,0,1,1995-02-08,1998-12-31,1422 days,15,60108,265470536.28722164,283.0,6679.0,24750.0,3976149,14049.996466431096,283,500,127567,440805683.40929264,48527.0,60797.0,78955.0,18107508,63984.12720848057,283,93.0,190.0,46.0,9.0,1.0,31.0,150.0,0.0,0.0,46.0,31.0,0.0,41.0,0.0,F,29,31.5,2,1,0,0,145688,0.407,8544,109,1.53,2812.5
6552,7632,1998-01-08,170448,48,3551.00,C,68,POPLATEK MESICNE,1996-09-22,3551.0,9629.0,13180.0,6590.0,2,1,0,0,1,1996-09-22,1998-12-31,830 days,15,33225,78465560.05652167,210.0,3900.0,10100.0,1271781,7899.260869565217,161,1000,73025,153247276.4975155,34175.0,41452.0,51081.0,6911262,42927.09316770186,161,56.0,105.0,0.0,0.0,29.0,34.0,71.0,22.0,0.0,27.0,12.0,0.0,22.0,0.0,F,56,56.5,2,0,0,0,228848,0.572,9893,96,4.36,5755.0
6553,7636,1998-01-26,42384,12,3532.00,C,40,POPLATEK MESICNE,1996-10-08,325.0,3532.0,6934.0,2311.3333333333335,3,1,0,0,1,1996-10-08,1998-12-31,814 days,15,60300,106714268.99507421,254.0,3077.0,7402.0,1362759,6647.604878048781,205,700,123072,439003287.0733141,28789.0,37701.0,52330.0,8968507,43748.81463414634,205,68.0,137.0,0.0,0.0,41.0,59.0,78.0,24.0,0.0,27.0,11.0,0.0,24.0,0.0,F,58,58.0,1,0,0,0,128118,0.853,9317,97,6.735,6910.5
6554,7637,1997-01-29,390096,48,8127.00,C,46,POPLATEK MESICNE,1996-08-19,8127.0,9397.0,17524.0,8762.0,2,1,0,0,1,1996-08-19,1998-12-31,864 days,15,36178,92685385.10595116,195.0,7900.0,9397.0,1452316,8493.076023391814,171,900,90452,170960526.35665646,38675.0,45599.0,53505.5,8120481,47488.19298245614,171,62.0,109.0,0.0,3.0,34.0,46.0,60.0,23.0,0.0,28.0,23.0,0.0,23.0,0.0,M,21,23.5,2,0,0,1,112709,0.735,8369,117,2.005,2736.0
6562,7674,1997-03-21,94488,24,3937.00,C,1,POPLATEK MESICNE,1996-07-21,1477.0,7383.0,12797.3,4265.766666666666,3,1,0,0,1,1996-07-21,1998-12-31,893 days,15,61400,195486365.51342255,1477.0,5950.0,13214.0,2806117,10876.422480620155,258,800,131825,749212149.5797061,36649.75,58923.0,82645.75,15786158,61186.65891472868,258,88.0,170.0,0.0,0.0,58.0,75.0,95.0,27.0,0.0,30.0,21.0,0.0,27.0,0.0,M,41,41.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6568,7713,1998-02-25,220440,60,3674.00,C,50,POPLATEK TYDNE,1996-05-25,3673.7,8418.0,12091.7,6045.85,2,1,0,0,1,1996-05-25,1998-12-31,950 days,30,59800,141217256.70814437,165.0,3700.0,8700.0,1297815,8710.167785234898,149,600,106609,395603239.2209322,25904.0,34752.0,44935.0,5742554,38540.63087248322,149,62.0,87.0,0.0,0.0,33.0,26.0,61.0,16.0,0.0,29.0,10.0,0.0,16.0,0.0,F,44,44.0,1,0,0,0,102609,0.52,8187,94,5.125,2128.5
6569,7721,1998-05-28,45456,12,3788.00,C,13,POPLATEK MESICNE,1997-07-03,3788.3,3788.3,3788.3,3788.3,1,0,0,0,1,1997-07-03,1998-12-31,546 days,15,34095,98512314.93556696,206.0,3788.0,16600.0,856177,8826.567010309278,97,1000,80996,275234921.60073006,33936.0,41544.0,57082.0,4215385,43457.57731958763,97,38.0,59.0,18.0,0.0,2.0,7.0,52.0,0.0,0.0,18.0,7.0,0.0,13.0,0.0,F,52,52.0,1,1,0,0,53921,0.413,8598,123,2.98,1736.0
6571,7733,1998-05-12,140064,24,5836.00,C,19,POPLATEK TYDNE,1996-07-08,5836.0,5836.0,5836.0,5836.0,1,0,0,0,1,1996-07-08,1998-12-31,906 days,30,64186,278984627.8850757,355.0,6350.0,21845.5,2737085,14108.685567010309,194,200,116826,419665544.25599605,50859.5,67345.0,80768.0,13092423,67486.71649484536,194,63.0,131.0,30.0,0.0,3.0,8.0,123.0,0.0,0.0,30.0,8.0,0.0,25.0,0.0,F,49,49.0,1,1,0,0,51428,0.527,8402,120,3.54,1049.0
6574,7745,1997-12-20,77544,36,2154.00,C,2,POPLATEK MESICNE,1996-11-29,2153.8,10160.0,12313.8,6156.9,2,1,0,0,1,1996-11-29,1998-12-31,762 days,15,49953,190537643.94547755,300.0,7800.0,18597.0,2034239,12036.917159763314,169,700,129844,724304114.4523805,25399.0,40555.0,60210.0,7745894,45833.692307692305,169,65.0,104.0,0.0,0.0,41.0,32.0,72.0,20.0,0.0,24.0,12.0,0.0,20.0,0.0,F,57,57.0,1,1,0,0,88884,0.467,8507,132,1.725,2416.5
6577,7753,1994-03-11,51696,24,2154.00,A,74,POPLATEK MESICNE,1993-02-08,2153.8,2153.8,2153.8,2153.8,1,0,0,0,1,1993-02-08,1998-12-31,2152 days,15,63900,253232221.05425227,295.5,4700.0,22656.75,6346658,12693.316,500,600,159122,856879321.9596955,33789.5,54397.0,75497.25,29337416,58674.832,500,198.0,302.0,0.0,27.0,127.0,25.0,250.0,0.0,0.0,71.0,25.0,0.0,68.0,0.0,F,31,31.0,1,1,0,0,323870,1.0,10673,100,5.07,18564.5
6578,7765,1995-12-11,27984,12,2332.00,A,52,POPLATEK TYDNE,1994-07-10,2332.0,8217.0,10549.0,5274.5,2,1,0,0,1,1994-07-10,1998-12-31,1635 days,30,63200,166609424.45828414,246.5,3900.0,10101.0,3006997,9195.709480122325,327,500,119101,681581302.5052252,21076.0,36843.0,57303.0,13842310,42331.22324159021,327,128.0,199.0,0.0,0.0,75.0,58.0,141.0,46.0,0.0,53.0,12.0,0.0,45.0,0.0,M,50,50.0,1,0,0,0,139012,0.619,8363,108,2.995,2681.5
6580,7769,1994-05-22,196080,48,4085.00,A,23,POPLATEK MESICNE,1993-10-03,4085.0,4085.0,4085.0,4085.0,1,0,0,0,1,1993-10-03,1998-12-31,1915 days,15,63300,207524677.38637662,318.5,5334.0,20342.5,5364674,12332.583908045977,435,900,149947,813845084.8989034,41315.0,62068.0,86202.5,27730929,63749.262068965516,435,177.0,258.0,0.0,0.0,114.0,48.0,210.0,0.0,0.0,63.0,48.0,0.0,60.0,0.0,M,41,41.0,1,0,0,0,87419,0.855,8624,102,2.18,3038.5
6585,7795,1996-10-29,372120,60,6202.00,C,64,POPLATEK MESICNE,1995-01-05,6202.0,6202.0,6202.0,6202.0,1,0,0,0,1,1995-01-05,1998-12-31,1456 days,15,63700,233489860.87725,375.5,7305.0,21227.0,4997291,14076.876056338027,355,500,145882,725043331.1897503,46094.5,63186.0,82091.5,23324077,65701.62535211268,355,142.0,213.0,0.0,0.0,94.0,26.0,187.0,0.0,0.0,48.0,26.0,0.0,46.0,0.0,M,54,58.0,2,0,1,0,197099,0.747,9624,145,1.955,4374.5
6589,7815,1996-01-01,189696,24,7904.00,A,19,POPLATEK TYDNE,1995-04-09,268.0,7903.8,11843.8,2960.95,4,1,1,0,1,1995-04-09,1998-12-31,1362 days,30,57600,135385328.34284377,268.0,2197.0,8550.0,3141571,7570.0506024096385,415,700,129118,517881358.91208917,29690.0,44233.0,58599.0,19531403,47063.621686746985,415,118.0,297.0,0.0,0.0,73.0,155.0,142.0,44.0,44.0,45.0,24.0,0.0,43.0,0.0,M,54,54.5,2,0,0,0,51428,0.527,8402,120,3.54,1049.0
6591,7819,1995-02-02,20832,48,434.00,C,38,POPLATEK MESICNE,1993-08-01,434.0,1953.0,6137.0,1227.4,5,1,1,0,1,1993-08-01,1998-12-31,1978 days,15,19700,9683753.900995139,434.0,1296.0,1953.0,1298800,2197.6311336717426,591,500,41998,33509986.519229088,16113.5,20185.0,24389.0,12101802,20476.82233502538,591,148.0,443.0,0.0,0.0,83.0,287.0,156.0,60.0,60.0,65.0,47.0,0.0,60.0,0.0,M,51,51.0,1,0,0,0,85852,0.598,8965,104,7.615,2737.5
6594,7824,1994-09-28,189696,24,7904.00,B,60,POPLATEK MESICNE,1994-05-17,1525.0,7903.8,11584.8,3861.6,3,1,0,0,1,1994-05-17,1998-12-31,1689 days,4,66600,193497078.3973575,231.5,2156.0,13908.5,3405704,10046.324483775812,339,-2631,124557,647261198.9701692,18593.5,30655.0,52147.5,12259660,36164.188790560474,339,112.0,227.0,0.0,0.0,67.0,90.0,137.0,39.0,0.0,45.0,11.0,0.0,41.0,5.0,F,29,29.0,1,0,0,0,110643,0.519,8441,115,3.94,2065.5
6596,7844,1994-06-25,91584,24,3816.00,A,1,POPLATEK MESICNE,1993-11-26,3816.0,3816.0,3816.0,3816.0,1,0,0,0,1,1993-11-26,1998-12-31,1861 days,15,47906,182305528.47994608,189.25,4300.0,21975.0,4208592,11498.88524590164,366,1000,98935,276594450.18968433,37277.75,45228.5,57102.5,17593748,48070.34972677596,366,125.0,241.0,61.0,0.0,3.0,24.0,217.0,0.0,0.0,61.0,24.0,0.0,56.0,0.0,F,48,48.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6598,7857,1995-01-18,68112,12,5676.00,A,75,POPLATEK MESICNE,1993-08-04,137.0,8157.0,15012.0,3753.0,4,1,1,0,1,1993-08-04,1998-12-31,1975 days,15,57164,174367519.787009,186.0,4900.0,8715.0,5347242,9235.305699481865,579,300,119871,411269139.423675,38128.0,50606.0,67141.0,30815696,53222.272884283244,579,134.0,445.0,65.0,0.0,4.0,194.0,251.0,60.0,61.0,65.0,12.0,0.0,60.0,0.0,F,22,22.0,1,0,0,0,138032,0.646,8819,99,5.48,4284.0
6599,7859,1996-11-19,72120,12,6010.00,A,52,POPLATEK MESICNE,1995-03-14,6010.2,6010.2,6010.2,6010.2,1,0,0,0,1,1995-03-14,1998-12-31,1388 days,15,60000,244610972.4979359,347.75,6010.0,24043.0,3459823,13307.011538461538,260,1000,146958,465187116.64692587,63612.25,74589.0,92518.25,19877954,76453.66923076923,260,92.0,168.0,45.0,9.0,2.0,12.0,147.0,0.0,0.0,45.0,12.0,0.0,40.0,0.0,F,47,43.5,2,0,1,0,139012,0.619,8363,108,2.995,2681.5
6600,7861,1995-10-08,21852,36,607.00,A,34,POPLATEK MESICNE,1995-04-22,26.0,8400.0,9564.0,1912.8,5,1,1,0,1,1995-04-22,1998-12-31,1349 days,15,27737,43396387.214911565,131.0,607.0,6950.0,1728118,4174.19806763285,414,700,91429,280188699.885912,42639.25,59366.5,69873.75,23407337,56539.461352657,414,94.0,320.0,0.0,30.0,50.0,192.0,98.0,39.0,39.0,44.0,36.0,0.0,39.0,0.0,M,45,45.0,1,1,0,0,125236,0.877,9675,100,7.04,5256.5
6605,7890,1997-10-14,79344,48,1653.00,C,23,POPLATEK MESICNE,1996-03-26,1653.0,4304.0,5957.0,2978.5,2,1,0,0,1,1996-03-26,1998-12-31,1010 days,12,25900,10086947.535207193,130.75,1950.0,4304.0,609588,2988.176470588235,204,300,59170,119754166.28397569,22508.0,27056.0,34350.5,6091884,29862.176470588234,204,90.0,114.0,0.0,0.0,57.0,43.0,71.0,29.0,0.0,33.0,14.0,0.0,28.0,0.0,F,48,48.0,1,0,0,0,87419,0.855,8624,102,2.18,3038.5
6607,7894,1997-10-21,153144,36,4254.00,C,27,POPLATEK MESICNE,1996-04-09,2705.0,4780.0,11738.7,3912.9,3,1,0,0,1,1996-04-09,1998-12-31,996 days,15,53000,170511877.16986865,2122.0,4550.0,14777.75,2889606,10103.517482517482,286,300,133012,559747801.1816467,36863.0,50545.0,68511.25,15577210,54465.769230769234,286,92.0,194.0,0.0,10.0,59.0,78.0,106.0,32.0,0.0,33.0,14.0,0.0,31.0,0.0,M,30,30.0,1,1,0,0,67298,0.438,8561,110,0.945,1078.0
6612,7907,1997-08-31,97392,12,8116.00,A,70,POPLATEK MESICNE,1996-07-27,6327.0,8116.2,14443.2,7221.6,2,1,0,0,1,1996-07-27,1998-12-31,887 days,8,63800,165321783.55782074,325.5,6327.0,10950.0,2071087,10202.399014778324,203,200,145666,1014496458.388431,24477.5,54678.0,82103.5,11216490,55253.64532019704,203,79.0,124.0,0.0,0.0,49.0,38.0,86.0,26.0,0.0,30.0,12.0,0.0,26.0,0.0,M,39,38.5,2,0,0,0,285387,0.899,10177,81,7.175,9993.0
6613,7926,1996-09-22,84120,24,3505.00,A,69,POPLATEK TYDNE,1996-06-09,3505.0,3505.0,3505.0,3505.0,1,0,0,0,1,1996-06-09,1998-12-31,935 days,30,60300,234892137.21868286,248.0,3505.0,20253.0,2369853,12407.607329842933,191,900,159343,904120919.9470927,28504.0,45810.0,69317.0,9769302,51148.1780104712,191,81.0,110.0,0.0,0.0,50.0,24.0,86.0,0.0,0.0,31.0,24.0,0.0,28.0,0.0,F,49,49.0,1,0,0,0,42821,0.484,8173,124,7.01,1358.0
6621,7957,1997-06-14,42900,12,3575.00,A,51,POPLATEK MESICNE,1995-09-07,3575.0,6164.0,15794.0,5264.666666666667,3,1,0,0,1,1995-09-07,1998-12-31,1211 days,15,64400,166374899.86513367,2725.0,6055.0,12125.0,3660703,10580.06647398844,346,500,155066,751179474.8330486,33185.0,51945.0,72218.5,18925377,54697.62138728324,346,119.0,227.0,0.0,5.0,79.0,84.0,138.0,36.0,0.0,40.0,12.0,0.0,36.0,0.0,M,35,37.0,2,1,0,0,121947,0.705,8541,131,2.735,3667.5
6624,7965,1994-09-30,71460,12,5955.00,A,55,POPLATEK MESICNE,1993-11-08,5955.0,7268.0,13223.0,6611.5,2,1,0,0,1,1993-11-08,1998-12-31,1879 days,15,52400,103066469.64884757,214.0,5955.0,8997.0,3352312,8256.926108374384,406,200,116015,437231466.84405524,25495.5,40094.0,53989.25,16378454,40341.0197044335,406,154.0,252.0,0.0,0.0,94.0,67.0,185.0,55.0,0.0,60.0,12.0,0.0,55.0,0.0,M,54,55.0,2,0,0,0,157042,0.339,8743,111,2.115,3776.5
