account_id,loan_amount,loan_duration,loan_payments,loan_status,acc_frequency,day_before_loan,sum_monthly_payment_amount,sum_monthly_payment_amount_in,sum_monthly_payment_amount_out,sum_monthly_payment_out_household,sum_monthly_payment_out_insurrance,sum_monthly_payment_in_interest_credited,sum_monthly_payment_out_payment_for_statement,sum_monthly_payment_out_sanction_interest_neg_bal,count_out_sanction_interest_neg_bal,count_monthly_payment_trans,current_monthly_payment_amount_out,current_monthly_payment_out_household,current_monthly_payment_out_insurrance,current_monthly_payment_out_payment_for_statement,current_monthly_payment_in_interest_credited,sum_other_amount,sum_other_amount_in,sum_other_amount_out,count_other_trans,balance_latest,client_gender,client_age,all_client_mean_age,all_client_count,card_type_classic,card_type_gold,card_type_junior,num_inhabitants,urban_rate,avg_salary,num_enterpreneurs_per1000inhabitants,unemploy_rate,number_crimes,balance_mean,balance_min,balance_max,balance_min_last_month,balance_max_last_month,balance_mean_last_month,balance_min_last_3months,balance_max_last_3months,balance_mean_last_3months,balance_mean_per_loan_payment,balance_mean_last_month_per_loan_payment,balance_mean_per_loan_amount,balance_mean_last_month_per_loan_amount,growth_balance,amount_last_month,amount_last_month_in,amount_last_month_out,amount_last_month_per_loan_payments,amount_last_mount_in_per_loan_payments,amount_last_mount_out_per_loan_payments,amount_last_month_per_loan_amount,amount_last_mount_in_per_loan_amount,amount_last_mount_out_per_loan_amount,amount_last_3months_avg,amount_last_3months_in_avg,amount_last_3months_out_avg,amount_last_3months_per_loan_payments,amount_last_3months_in_per_loan_payments,amount_last_3months_out_per_loan_payments,amount_last_3months_per_loan_amount,amount_last_3months_in_per_loan_amount,amount_last_3months_out_per_loan_amount
7546,41952,12,3496,A,monthly,425,1455.284706,756.6635294,698.6211765,90.84705882,1.152941176,5.783529412,0.352941176,0,0,0.247058824,31933,3861,49,15,134,1357.148235,750.88,606.2682353,61,24687,M,27,27,1,0,0,0,161854,0.763,9425,125,2.1,3988,41502.02857,500,71527,24553,51361,34881.6,24553,55789,40944.26923,11.87128964,9.977574371,0.989274136,0.831464531,16.6862963,53042,21109,31933,15.1721968,6.038043478,9.134153318,1.264349733,0.50317029,0.761179443,45671.66667,21145.33333,24526.33333,13.06397788,6.048436308,7.015541571,1.088664823,0.504036359,0.584628464
7559,12792,12,1066,C,monthly,413,483.3026634,287.7990315,195.503632,89.60774818,0,3.411622276,0.326876513,0,0,0.188861985,8027,4112,0,15,163,389.9564165,284.3874092,105.5690073,47,38121,F,26,26,1,0,0,0,124605,0.46,8772,126,4.79,3006,28534.87179,900,42247,37784,42247,40692.16667,29740,42247,36734.5,26.76817242,38.17276423,2.230681035,3.181063686,-161.3481481,21744,13717,8027,20.39774859,12.86772983,7.530018762,1.699812383,1.072310819,0.627501563,16405.66667,10312,6093.666667,15.38993121,9.673545966,5.716385241,1.282494267,0.806128831,0.476365437
7562,309600,48,6450,C,weekly,348,2582.051724,1342.014368,1240.037356,0,0,6.344827586,0.517241379,0,0,0.16091954,66119,0,0,30,238,2575.189655,1335.66954,1239.520115,40,35488,M,24,24,1,0,0,0,226122,0.626,8994,110,4.295,9440,58185.73214,400,112363,35488,101577,63139.42857,35488,101577,57996.57143,9.021043743,9.789058693,0.187938411,0.203938723,319.6367063,124409,58290,66119,19.28821705,9.037209302,10.25100775,0.401837855,0.188275194,0.213562661,94898,45383.66667,49514.33333,14.71286822,7.03622739,7.676640827,0.306518088,0.146588071,0.159930017
7565,153504,48,3198,C,monthly,502,1376.653386,715.8446215,660.8087649,172.185259,0,4.772908367,0.358565737,0,0,0.221115538,23192,6649,0,15,111,1199.336653,711.0717131,488.2649402,70,27633,M,24,24,1,0,0,0,108871,0.621,8444,106,3.335,2450,33651.09009,300,65102,21195,40382,27499,18989,54533,29156.56,10.52254224,8.598811757,0.21921963,0.179141912,-312.6777778,42490,19298,23192,13.28642902,6.034396498,7.25203252,0.276800605,0.125716594,0.151084011,47952.33333,22502.66667,25449.66667,14.99447571,7.036481134,7.95799458,0.312384911,0.146593357,0.165791554
7594,130464,48,2718,C,monthly,664,2353.950301,1201.768072,1152.182229,55.46987952,34.48644578,6.355421687,0.361445783,0,0,0.287650602,25039,2302,1347,15,219,2257.277108,1195.412651,1061.864458,123,32928,M,25,25,1,0,0,0,93931,0.569,8427,107,1.32,1893.5,53546.78534,1000,132088,30375,48846,40385.9,30375,108360,55369.52941,19.70080403,14.85868286,0.410433417,0.309555893,167.8890123,31858,6819,25039,11.72111847,2.508830022,9.212288447,0.244189968,0.052267292,0.191922676,80799.66667,39445,41354.66667,29.72761835,14.5125092,15.21510915,0.619325382,0.302343942,0.316981441
7606,191880,60,3198,C,monthly,272,3874.636029,2081.654412,1792.981618,125.5294118,0,6.334558824,0.441176471,0,0,0.319852941,96902,4268,0,15,280,3742.330882,2075.319853,1667.011029,62,78521,M,50,50,1,0,0,0,103347,0.67,9104,123,1.785,2326.5,53685.62069,400,128539,51185,97252,75592.6875,13849,112520,60508.08824,16.7872485,23.63748827,0.279787475,0.393958138,530.3975379,233928,137026,96902,73.14821764,42.84740463,30.30081301,1.219136961,0.71412341,0.50501355,143571.3333,79982.66667,63588.66667,44.89410048,25.01021472,19.88388576,0.748235008,0.416836912,0.331398096
7607,31728,24,1322,A,monthly,568,1065.602113,561.6760563,503.9260563,148.3802817,0,4.415492958,0.36971831,0,0,0.205985915,11275,6020,0,15,107,912.4366197,557.2605634,355.1760563,71,32803,M,49,49,2,0,0,0,1204953,1,12541,167,0.315,92392,31139.80342,600,56123,21198,36043,28345.28571,14413,36043,25991.03846,23.55507066,21.44121461,0.981461278,0.893383942,-251.1912698,26227,14952,11275,19.83888048,11.31013616,8.528744327,0.82662002,0.471255673,0.355364347,36427,17258.66667,19168.33333,27.55446293,13.05496722,14.49949571,1.148102622,0.543956968,0.604145655
7614,320592,48,6679,C,monthly,465,2625.896774,1387.298925,1238.597849,0,0,7.402150538,0.322580645,0,0,0.189247312,28600,0,0,15,245,2618.172043,1379.896774,1238.275269,64,69149,F,29,31.5,2,1,0,0,145688,0.407,8544,109,1.53,2812.5,60781.34091,500,117828,34877,74949,48631.5,33264,89013,56550.85714,9.10036546,7.281254679,0.189590947,0.151692806,199.3796296,68917,40317,28600,10.31846085,6.036382692,4.282078155,0.214967934,0.125757973,0.089209962,81832.66667,40334.66667,41498,12.25223337,6.039027799,6.21320557,0.255254862,0.125813079,0.129441783
7632,170448,48,3551,C,monthly,473,1490.156448,789.1099366,701.0465116,203.5729387,0,5.019027484,0.348837209,0,0,0.179704017,30264,9629,0,15,170,1281.215645,784.0909091,497.1247357,49,41656,F,56,56.5,2,0,0,0,228848,0.572,9893,96,4.36,5755,39297.43529,1000,73025,23356,56581,41141.375,15407,56581,36880.85,11.06658274,11.5858561,0.230553807,0.241372002,8.452777778,63659,33395,30264,17.9270628,9.404393129,8.522669671,0.373480475,0.195924857,0.177555618,46441.33333,25990.66667,20450.66667,13.07838168,7.319252793,5.759128884,0.272466285,0.152484433,0.119981852
7636,42384,12,3532,C,monthly,475,2338.326316,1193.848421,1144.477895,84.21263158,0,5.612631579,0.410526316,0,0,0.277894737,72514,3077,0,15,206,2248.090526,1188.235789,1059.854737,91,23454,F,58,58,1,0,0,0,128118,0.853,9317,97,6.735,6910.5,48865.93939,700,123072,23454,77271,52108.61538,23454,95763,45631.83333,13.83520368,14.75328861,1.15293364,1.229440718,59.50683761,72720,206,72514,20.58890147,0.058323896,20.53057758,1.715741789,0.004860325,1.710881465,63169.33333,27241.66667,35927.66667,17.88486221,7.712816157,10.17204606,1.490405184,0.64273468,0.847670505
7637,390096,48,8127,C,monthly,163,1373.490798,822.5705521,550.9202454,0,0,3.220858896,0,0,0,0.098159509,31400,0,0,0,192,1370.269939,819.3496933,550.9202454,12,44278,M,21,23.5,2,0,0,1,112709,0.735,8369,117,2.005,2736,44346.25,900,77467,44278,75678,59823.25,37507,77467,54967.5,5.456656823,7.361049588,0.11368035,0.1533552,420.7398148,55711,24311,31400,6.855051064,2.991386736,3.863664329,0.142813564,0.062320557,0.080493007,54299,28299,26000,6.681309216,3.482096715,3.199212502,0.139193942,0.072543682,0.06665026
7674,94488,24,3937,C,monthly,243,3165.144033,1728.00823,1437.135802,36.4691358,0,6.794238683,0.37037037,0,0,0.271604938,38275,1477,0,15,278,3121.510288,1721.213992,1400.296296,46,70684,M,41,41,1,0,0,0,1204953,1,12541,167,0.315,92392,60311.81818,800,105965,68166,100084,83110.33333,9341,101103,56102.7,15.31923246,21.11006689,0.638301352,0.87958612,270.2314815,79331,41056,38275,20.1501143,10.42824486,9.721869444,0.839588096,0.434510202,0.405077893,95025.33333,51756,43269.33333,24.13648294,13.14605029,10.99043265,1.005686789,0.547752096,0.457934694
7713,220440,60,3674,C,weekly,641,863.6786271,456.3322933,407.3463339,78.79563183,0,4.453978159,0.280811232,0,0,0.11700468,20048,8418,0,30,95,780.1482059,451.8783151,328.2698908,45,31402,F,44,44,1,0,0,0,102609,0.52,8187,94,5.125,2128.5,38280.18667,600,99991,18635,51420,33821,18570,80293,40248.92,10.41921248,9.205498095,0.173653541,0.153424968,-77.64603175,52928,32880,20048,14.4060969,8.949373979,5.456722918,0.240101615,0.149156233,0.090945382,64027.33333,26726,37301.33333,17.42714571,7.27436037,10.15278534,0.290452428,0.12123934,0.169213089
7721,45456,12,3788,C,monthly,329,1510.732523,842.1398176,668.5927052,0,0,5.376899696,0.273556231,0,0,0.170212766,15215,0,0,15,176,1505.082067,836.7629179,668.3191489,40,57101,F,52,52,1,1,0,0,53921,0.413,8598,123,2.98,1736,39247.41071,1000,80996,37209,60101,45833.4,30336,60101,41691.64706,10.36098488,12.09963041,0.863415406,1.008302534,-113.6205556,38121,22906,15215,10.06362196,6.046990496,4.016631468,0.838635164,0.503915875,0.334719289,38255.66667,22881.66667,15374,10.09917283,6.040566702,4.058606125,0.841597736,0.503380558,0.338217177
7733,140064,24,5836,C,weekly,673,2905.710253,1507.73997,1397.970282,0,0,9.690936107,0.802377415,0,0,0.210995542,32742,0,0,30,360,2895.216939,1498.049034,1397.167905,102,73904,F,49,49,1,1,0,0,51428,0.527,8402,120,3.54,1049,66052.02113,200,107276,73544,106256,87963,42221,106256,70326.36842,11.31802967,15.07248115,0.471584569,0.628020048,779.9361111,75893,43151,32742,13.00428376,7.393934202,5.610349554,0.541845156,0.308080592,0.233764565,72768,43067.33333,29700.66667,12.46881426,7.379597898,5.089216358,0.519533927,0.307483246,0.212050682
7745,77544,36,2154,C,monthly,386,1793.15544,923.4507772,869.7046632,210.5699482,0,3.79015544,0.310880829,0,0,0.165803109,34575,10160,0,15,92,1578.484456,919.6606218,658.8238342,37,20750,F,57,57,1,1,0,0,88884,0.467,8507,132,1.725,2416.5,37934.95313,700,122451,20750,55233,35355.44444,2861,55233,23221.45,17.61139885,16.41385536,0.489205524,0.455940427,-279.7367284,87039,52464,34575,40.40807799,24.35654596,16.05153203,1.122446611,0.676570721,0.44587589,43549.33333,22807.66667,20741.66667,20.2178892,10.58851749,9.629371712,0.561608033,0.294125486,0.267482548
7753,51696,24,2154,A,monthly,396,3580.643939,1838.55303,1742.090909,0,0,7.305555556,0.416666667,0,0,0.257575758,11915,0,0,15,127,3572.921717,1831.247475,1741.674242,78,38202,F,31,31,1,1,0,0,323870,1,10673,100,5.07,18564.5,58226.51961,600,124339,20809,47717,40404,20809,123413,44889.59259,27.0318104,18.75766017,1.126325433,0.781569174,118.9013889,38823,26908,11915,18.02367688,12.49210771,5.531569174,0.750986537,0.520504488,0.230482049,91358.33333,46960.66667,44397.66667,42.41333952,21.80160941,20.61173011,1.76722248,0.908400392,0.858822088
7765,27984,12,2332,A,weekly,519,1067.458574,551.4393064,516.0192678,158.3236994,0,5.431599229,0.520231214,0,0,0.146435453,30494,8217,0,30,162,903.1830443,546.0077071,357.1753372,41,18381,M,50,50,1,0,0,0,139012,0.619,8363,108,2.995,2681.5,30639.97368,500,82352,18381,46113,31564,10204,56930,31260.31579,13.13892525,13.53516295,1.094910438,1.127930246,-165.7481481,30656,162,30494,13.1457976,0.069468268,13.07632933,1.095483133,0.005789022,1.089694111,46784,24388,22396,20.06174957,10.45797599,9.603773585,1.671812464,0.871497999,0.800314465
7769,196080,48,4085,A,monthly,231,2130.779221,1253.38961,877.3896104,0,0,5.865800866,0.324675325,0,0,0.203463203,12215,0,0,15,124,2124.588745,1247.52381,877.0649351,35,86857,M,41,41,1,0,0,0,87419,0.855,8624,102,2.18,3038.5,49143.78723,900,97457,30643,97457,64106.57143,22037,97457,47862.83333,12.03030287,15.69316314,0.25063131,0.326940899,208.1001764,79153,66938,12215,19.37649939,16.38629131,2.990208078,0.403677071,0.341381069,0.062296002,46941.66667,29926.66667,17015,11.49122807,7.325989392,4.165238678,0.239400585,0.152624779,0.086775806
7795,372120,60,6202,C,monthly,663,3938.656109,2004.45098,1934.205128,0,0,8.016591252,0.452488688,0,0,0.259426848,21615,0,0,15,243,3930.187029,1996.434389,1933.75264,131,46581,M,54,58,2,0,1,0,197099,0.747,9624,145,1.955,4374.5,64044.10465,500,128495,46581,68195,62678.66667,31198,68195,51198.2381,10.32636321,10.1062023,0.172106054,0.168436705,299.5351852,42426,20811,21615,6.84069655,3.355530474,3.485166075,0.114011609,0.055925508,0.058086101,69882.33333,28500.33333,41382,11.26770934,4.595345587,6.672363754,0.187795156,0.076589093,0.111206063
7815,189696,24,7904,A,weekly,267,3861,2096.479401,1764.520599,44.19475655,65.82771536,7.164794007,0.898876404,0,0,0.333333333,40970,1475,2197,30,211,3742.913858,2089.314607,1653.599251,56,88662,M,54,54.5,2,0,0,0,51428,0.527,8402,120,3.54,1049,54136.96629,700,125387,34539,88662,58558.2,27394,88662,51043.5,6.849312537,7.40867915,0.285388022,0.308694965,402.3096296,95093,54123,40970,12.03099696,6.847545547,5.183451417,0.50129154,0.285314398,0.215977142,71181.66667,40968.33333,30213.33333,9.005777665,5.183240553,3.822537112,0.375240736,0.215968356,0.15927238
7819,20832,48,434,C,monthly,550,686.12,359.3036364,326.8163636,46.16181818,30.63272727,3.007272727,0.381818182,0,0,0.274545455,10718,1953,1296,15,69,605.9363636,356.2963636,249.64,93,17887,M,51,51,1,0,0,0,85852,0.598,8965,104,7.615,2737.5,21368.87417,500,41998,8185,20019,14319.41667,8185,30394,19438.34375,49.23703726,32.99404762,1.02577161,0.687375992,-52.00648148,24421,13703,10718,56.26958525,31.57373272,24.69585253,1.172283026,0.657786098,0.514496928,25983.66667,11999,13984.66667,59.87019969,27.64746544,32.22273425,1.247295827,0.575988863,0.671306964
7824,189696,24,7904,B,monthly,134,167.9104478,167.9104478,0,0,0,0,0,0,0,0.037313433,0,0,0,0,0,167.9104478,167.9104478,0,5,22500,F,29,29,1,0,0,0,110643,0.519,8441,115,3.94,2065.5,14900,600,22500,22500,22500,22500,19000,22500,20600,1.885121457,2.846659919,0.078546727,0.11861083,-389.0174603,2200,2200,0,0.278340081,0.278340081,0,0.011597503,0.011597503,0,3466.666667,3466.666667,0,0.438596491,0.438596491,0,0.018274854,0.018274854,0
7844,91584,24,3816,A,monthly,211,2204.21327,1220.218009,983.9952607,0,0,4.592417062,0.142180095,0,0,0.146919431,46775,0,0,15,185,2199.478673,1215.625592,983.8530806,23,49843,F,48,48,1,0,0,0,1204953,1,12541,167,0.315,92392,50765.25806,1000,83039,34297,82203,51045.85714,33392,83039,51795.45,13.30326469,13.37679695,0.554302695,0.557366539,8.20335097,94866,48091,46775,24.86006289,12.60246331,12.25759958,1.035835954,0.525102638,0.510733316,85464.33333,37456.66667,48007.66667,22.39631377,9.81568833,12.58062544,0.93317974,0.408987014,0.524192727
7857,68112,12,5676,A,monthly,532,2735.116541,1404.599624,1330.516917,199.325188,3.605263158,6.804511278,0.366541353,0,0,0.276315789,56651,8157,137,15,202,2525.015038,1397.795113,1127.219925,90,39416,F,22,22,1,0,0,0,138032,0.646,8819,99,5.48,4284,47220.13605,300,111589,17186,55656,41502,17186,82561,46945.12121,8.319262871,7.311839323,0.693271906,0.609319944,-308.4083333,94962,38311,56651,16.73044397,6.749647639,9.980796335,1.394203665,0.562470637,0.831733028,93458.33333,44650,48808.33333,16.46552737,7.86645525,8.599072117,1.372127281,0.655537938,0.716589343
7859,72120,12,6010,A,monthly,616,2380.599026,1270.353896,1110.24513,0,0,10.10551948,0.36525974,0,0,0.165584416,22215,0,0,15,327,2370.128247,1260.248377,1109.87987,68,98632,F,47,43.5,2,0,1,0,139012,0.619,8363,108,2.995,2681.5,75686.08824,1000,109339,69571,105632,88678.2,37376,105632,75699.27778,12.59335911,14.75510815,1.049446592,1.229592346,485.6133333,58603,36388,22215,9.750915141,6.054575707,3.696339434,0.812576262,0.504547976,0.308028286,68712.33333,36363.66667,32348.66667,11.43300055,6.0505269,5.382473655,0.952750046,0.504210575,0.448539471
7861,21852,36,607,A,monthly,169,983.3254438,618.5857988,364.739645,0,0.153846154,3.786982249,0.088757396,0,0,0.106508876,18141,0,26,15,177,979.295858,614.7988166,364.4970414,11,42899,M,45,45,1,1,0,0,125236,0.877,9675,100,7.04,5256.5,38508.83333,700,60863,42763,60863,46478,39854,60863,46398.63636,63.44124108,76.57001647,1.762256697,2.126944902,235.3361111,36809,18668,18141,60.64085667,30.75453048,29.88632619,1.684468241,0.854292513,0.830175728,35206,18659,16547,58,30.73970346,27.26029654,1.611111111,0.853880652,0.757230459
7890,79344,48,1653,C,monthly,567,508.8835979,280.8941799,227.989418,113.8624339,0,2.992945326,0.37037037,0,0,0.185185185,5519,4304,0,15,110,391.6578483,277.9012346,113.7566138,58,30004,F,48,48,1,0,0,0,87419,0.855,8624,102,2.18,3038.5,23918.51429,300,39445,24656,34308,28740.16667,23162,34308,26414.42105,14.46976061,17.3866707,0.301453346,0.362222306,-106.0378307,15186,9667,5519,9.186932849,5.84815487,3.338777979,0.191394434,0.12183656,0.069557875,14483.33333,7631,6852.333333,8.761847147,4.61645493,4.145392216,0.182538482,0.096176144,0.086362338
7894,153144,36,4254,C,monthly,560,3747.4625,1925.258929,1822.203571,153.6428571,0,7.283928571,0.455357143,0,0,0.305357143,116426,4780,0,15,231,3586.080357,1917.975,1668.105357,118,57716,M,30,30,1,1,0,0,67298,0.438,8561,110,0.945,1078,58553.77193,300,133012,33598,121501,73517.30769,32084,121501,59869.2963,13.76440337,17.2819247,0.382344538,0.480053464,523.4208791,248952,132526,116426,58.52186178,31.15326751,27.36859426,1.625607272,0.865368542,0.76023873,111614.6667,59472.66667,52142,26.23758032,13.98041059,12.25716972,0.728821675,0.388344739,0.340476937
7907,97392,12,8116,A,monthly,400,1853.64,952,901.64,158.175,0,4.1375,0.375,0,0,0.2025,12442,6327,0,15,81,1690.9525,947.8625,743.09,48,20146,M,39,38.5,2,0,0,0,285387,0.899,10177,81,7.175,9993,36685.11111,200,127421,6146,20146,15139.8,6146,35065,20119.06667,4.520097475,1.865426318,0.37667479,0.155452193,-448.7837037,26523,14081,12442,3.267989157,1.734967965,1.533021193,0.27233243,0.144580664,0.127751766,24741,9899,14842,3.048422868,1.219689502,1.828733366,0.254035239,0.101640792,0.152394447
7926,84120,24,3505,A,weekly,105,2672.504762,1640.790476,1031.714286,0,0,5.923809524,0.285714286,0,0,0.180952381,48830,0,0,30,294,2666.295238,1634.866667,1031.428571,15,45529,F,49,49,1,0,0,0,42821,0.484,8173,124,7.01,1358,56910.78947,900,89571,32045,80875,59177.25,32045,89571,62712,16.23702981,16.88366619,0.676542909,0.703486091,-379.4461111,94163,45333,48830,26.86533524,12.93380884,13.93152639,1.119388968,0.538908702,0.580480266,88770.66667,52660.66667,36110,25.32686638,15.02444127,10.30242511,1.055286099,0.626018386,0.429267713
7957,42900,12,3575,A,monthly,646,3089.205882,1619.789474,1469.416409,171.752322,0,5.544891641,0.417956656,0,0,0.270897833,59634,6164,0,15,255,2911.490712,1614.244582,1297.24613,118,97149,M,35,37,2,1,0,0,121947,0.705,8541,131,2.735,3667.5,50590.62286,500,155066,37673,99951,70249.16667,37673,155066,76747.52941,14.15122318,19.65011655,1.179268598,1.637509713,177.9888889,175344,115710,59634,49.04727273,32.36643357,16.68083916,4.087272727,2.697202797,1.39006993,164078.6667,81640.33333,82438.33333,45.89613054,22.83645688,23.05967366,3.824677545,1.903038073,1.921639472
7965,71460,12,5955,A,monthly,326,1376.193252,805.7638037,570.4294479,89.17791411,0,5.113496933,0.18404908,0,0,0.13190184,27211,7268,0,15,160,1281.717791,800.6503067,481.0674847,27,76721,M,54,55,2,0,0,0,157042,0.339,8743,111,2.115,3776.5,47991.46512,200,82549,18825,82549,46179.5,18825,82549,45486.3,8.059020171,7.754743913,0.671585014,0.646228659,15.17592593,91095,63884,27211,15.29722922,10.72779177,4.569437448,1.274769102,0.893982648,0.380786454,57282.66667,29323.66667,27959,9.619255528,4.924209348,4.69504618,0.801604627,0.410350779,0.391253848
7966,473280,60,7888,D,monthly,254,1551.240157,826.5905512,724.6496063,0,0,8.358267717,0.295275591,0,0,0.169291339,41501,0,0,15,326,1542.586614,818.2322835,724.3543307,24,25909,F,32,32,1,0,0,0,387570,1,9897,140,1.78,18708.5,52777.25581,500,109736,25584,58470,32767.42857,25584,67085,43636.05263,6.690828577,4.154085772,0.11151381,0.069234763,-346.9082011,41827,326,41501,5.302611562,0.0413286,5.261282961,0.088376859,0.00068881,0.087688049,35816,12139,23677,4.540567951,1.538919878,3.001648073,0.075676133,0.025648665,0.050027468
7990,144960,48,3020,C,monthly,601,3293.592346,1671.121464,1622.470882,202.4725458,0,8.269550749,0.424292845,0,0,0.242928453,33314,7158,0,15,218,3082.425957,1662.851913,1419.574043,93,29245,F,32,32,1,0,0,0,81344,0.553,8899,149,3.635,2737,64162.76712,700,144854,20445,47341,30642.42857,20445,90943,49052.2,21.24594938,10.14649953,0.442623945,0.211385407,1.432539683,42332,9018,33314,14.01721854,2.986092715,11.03112583,0.292025386,0.062210265,0.229815121,61535.66667,25854.66667,35681,20.37604857,8.561147903,11.81490066,0.424501012,0.178357248,0.246143764
7997,160656,24,6694,C,monthly,651,2725.863287,1436.384025,1289.479263,0,0,6.176651306,0.437788018,0,0,0.224270353,67115,0,0,15,127,2719.248848,1430.207373,1289.041475,106,95643,F,29,29,1,0,0,0,92084,0.467,10124,141,0.52,4063,52422.57534,400,173151,6723,137843,53823.07143,6723,137843,41272.75,7.831278061,8.040494686,0.326303253,0.335020612,-54.67698413,210749,143634,67115,31.4832686,21.45712578,10.02614281,1.311802858,0.894046908,0.417755951,91019.66667,57104.66667,33915,13.59720147,8.530724031,5.066477442,0.566550061,0.355446835,0.211103227
8026,128268,36,3563,C,monthly,170,1283.258824,783.7588235,499.5,0,0,4.429411765,0.088235294,0,0,0.105882353,27315,0,0,15,212,1278.741176,779.3294118,499.4117647,12,48338,M,57,57,1,1,0,0,159617,0.852,9198,131,3.79,5964,47029.61111,700,75427,48127,75427,58568.6,48127,75427,58818.27273,13.19944179,16.43800168,0.366651161,0.456611158,-172.06,51470,24155,27315,14.44569183,6.779399383,7.66629245,0.401269218,0.18831665,0.212952568,52838.66667,28133.66667,24705,14.82982505,7.896061372,6.933763682,0.411939585,0.219335038,0.192604547
8027,77640,12,6470,A,weekly,333,2388.432432,1240.501502,1147.930931,0,0,8.102102102,0.540540541,0,0,0.18018018,48011,0,0,30,276,2379.78979,1232.399399,1147.39039,44,30826,M,32,32,1,0,0,0,105606,0.53,8254,97,3.23,2245.5,55570.31667,700,117490,30826,78561,51633.71429,30826,93440,64890.42105,8.588920659,7.980481342,0.715743388,0.665040112,-148.2934524,87105,39094,48011,13.46290572,6.042349304,7.420556414,1.12190881,0.503529109,0.618379701,87274.66667,39138.66667,48136,13.48912931,6.049252962,7.439876352,1.12409411,0.504104414,0.619989696
8038,35856,24,1494,C,monthly,519,1453.579961,801.2870906,652.2928709,120.5780347,0,6.882466281,0.346820809,0,0,0.183044316,22130,5215,0,15,293,1325.77264,794.4046243,531.3680154,55,77334,F,32,32,1,1,0,0,162580,0.728,9538,111,1.655,5744.5,55660.62105,600,81244,55318,77334,70684.16667,44131,77334,66283.19048,37.25610512,47.31202588,1.552337713,1.971334412,227.1310185,44439,22309,22130,29.74497992,14.93239625,14.81258367,1.239374163,0.622183177,0.617190986,49864,25967.33333,23896.66667,33.37617135,17.38107988,15.99509148,1.390673806,0.724211661,0.666462145
